"","NGenes","PropDown","PropUp","Direction","PValue","FDR","differential_genes_gene_id","differential_genes_gene_name"
"GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_THE_CH_NH_GROUP_OF_DONORS_NAD_OR_NADP_AS_ACCEPTOR",16,0.125,0.125,"Up",0.073,0.784639285714286,"ENSMUSG00000025140","Pycr1"
"GO_PROTEIN_PHOSPHATASE_BINDING",114,0.131578947368421,0.0350877192982456,"Down",0.074,0.784639285714286,"ENSMUSG00000067279, ENSMUSG00000031871, ENSMUSG00000042284, ENSMUSG00000002147, ENSMUSG00000000409, ENSMUSG00000057329, ENSMUSG00000020357, ENSMUSG00000000440, ENSMUSG00000009545, ENSMUSG00000031805, ENSMUSG00000020122, ENSMUSG00000061878","Ppp1r3c, Cdh5, Itga1, Stat6, Lck, Bcl2, Flt4, Pparg, Kcnq1, Jak3, Egfr, Sphk1"
"GO_HEPARIN_BINDING",145,0.193103448275862,0.0758620689655172,"Down",0.076,0.784639285714286,"ENSMUSG00000005124, ENSMUSG00000028553, ENSMUSG00000033327, ENSMUSG00000053846, ENSMUSG00000017344, ENSMUSG00000022816, ENSMUSG00000034855, ENSMUSG00000058897, ENSMUSG00000023886, ENSMUSG00000028195, ENSMUSG00000037362, ENSMUSG00000022665, ENSMUSG00000035352, ENSMUSG00000026818, ENSMUSG00000004791, ENSMUSG00000025810, ENSMUSG00000019997, ENSMUSG00000049001, ENSMUSG00000043822, ENSMUSG00000072941, ENSMUSG00000021390, ENSMUSG00000040152, ENSMUSG00000041577, ENSMUSG00000047557","Wisp1, Angptl3, Tnxb, Lipg, Vtn, Fstl1, Cxcl10, Col25a1, Smoc2, Cyr61, Nov, Ccdc80, Ccl12, Cel, Pgf, Nrp1, Ctgf, Ndnf, Adamtsl5, Sod3, Ogn, Thbs1, Prelp, Lxn"
"GO_PEPTIDASE_INHIBITOR_ACTIVITY",149,0.161073825503356,0.0671140939597315,"Down",0.076,0.784639285714286,"ENSMUSG00000021585, ENSMUSG00000020415, ENSMUSG00000023336, ENSMUSG00000046718, ENSMUSG00000032000, ENSMUSG00000017723, ENSMUSG00000030111, ENSMUSG00000062210, ENSMUSG00000031980, ENSMUSG00000001131, ENSMUSG00000000753, ENSMUSG00000047557, ENSMUSG00000051029, ENSMUSG00000037411","Cast, Pttg1, Wfdc1, Bst2, Birc3, Wfdc2, A2m, Tnfaip8, Agt, Timp1, Serpinf1, Lxn, Serpinb1b, Serpine1"
"GO_MANNOSYLTRANSFERASE_ACTIVITY",22,0,0.136363636363636,"Up",0.076,0.784639285714286,"ENSMUSG00000063362","Alg11"
"GO_COLLAGEN_BINDING",60,0.25,0.133333333333333,"Down",0.077,0.784639285714286,"ENSMUSG00000020077, ENSMUSG00000000489, ENSMUSG00000040152, ENSMUSG00000021388, ENSMUSG00000044024, ENSMUSG00000020695, ENSMUSG00000033327, ENSMUSG00000021806, ENSMUSG00000022371, ENSMUSG00000042284, ENSMUSG00000020953","Srgn, Pdgfb, Thbs1, Aspn, Rell2, Mrc2, Tnxb, Nid2, Col14a1, Itga1, Coch"
"GO_SIGNALING_PATTERN_RECOGNITION_RECEPTOR_ACTIVITY",17,0.235294117647059,0,"Down",0.077,0.784639285714286,"ENSMUSG00000036103, ENSMUSG00000002944, ENSMUSG00000039005, ENSMUSG00000030413, ENSMUSG00000051439","Colec12, Cd36, Tlr4, Pglyrp1, Cd14"
"GO_WIDE_PORE_CHANNEL_ACTIVITY",23,0.173913043478261,0.0869565217391304,"Down",0.078,0.784639285714286,"ENSMUSG00000046352, ENSMUSG00000034520, ENSMUSG00000047197, ENSMUSG00000050953","Gjb2, Gjc1, Gjd3, Gja1"
"GO_GLUCOSE_BINDING",12,0.25,0,"Down",0.083,0.784639285714286,"ENSMUSG00000020080, ENSMUSG00000021069","Hkdc1, Pygl"
"GO_RECEPTOR_SIGNALING_COMPLEX_SCAFFOLD_ACTIVITY",23,0.0869565217391304,0,"Down",0.083,0.784639285714286,"ENSMUSG00000033170, ENSMUSG00000022623","Card10, Shank3"
"GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_BINDING",14,0.214285714285714,0.0714285714285714,"Down",0.085,0.784639285714286,"ENSMUSG00000048583, ENSMUSG00000020053","Igf2, Igf1"
"GO_INSULIN_LIKE_GROWTH_FACTOR_BINDING",25,0.2,0,"Down",0.085,0.784639285714286,"ENSMUSG00000037362, ENSMUSG00000028195, ENSMUSG00000019997, ENSMUSG00000017493, ENSMUSG00000005124","Nov, Cyr61, Ctgf, Igfbp4, Wisp1"
"GO_CARGO_RECEPTOR_ACTIVITY",59,0.186440677966102,0.101694915254237,"Down",0.086,0.784639285714286,"ENSMUSG00000024670, ENSMUSG00000022468, ENSMUSG00000034205, ENSMUSG00000033880, ENSMUSG00000036103, ENSMUSG00000035459, ENSMUSG00000002944, ENSMUSG00000028776, ENSMUSG00000017344","Cd6, Endou, Loxl2, Lgals3bp, Colec12, Stab2, Cd36, Tinagl1, Vtn"
"GO_AMINO_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",76,0.144736842105263,0.0526315789473684,"Down",0.086,0.784639285714286,"ENSMUSG00000031170, ENSMUSG00000052026, ENSMUSG00000034224, ENSMUSG00000027737, ENSMUSG00000030109, ENSMUSG00000030108, ENSMUSG00000037771, ENSMUSG00000036814, ENSMUSG00000001918, ENSMUSG00000027894","Slc38a5, Slc6a7, Slc38a8, Slc7a11, Slc6a12, Slc6a13, Slc32a1, Slc6a20a, Slc1a5, Slc6a17"
"GO_NEUROPILIN_BINDING",15,0.0666666666666667,0.333333333333333,"Up",0.088,0.784639285714286,"ENSMUSG00000063531, ENSMUSG00000021451, ENSMUSG00000000627","Sema3e, Sema4d, Sema4f"
"GO_PEPTIDASE_REGULATOR_ACTIVITY",183,0.163934426229508,0.0655737704918033,"Down",0.088,0.784639285714286,"ENSMUSG00000047557, ENSMUSG00000051029, ENSMUSG00000032359, ENSMUSG00000037411, ENSMUSG00000031980, ENSMUSG00000020415, ENSMUSG00000025888, ENSMUSG00000062210, ENSMUSG00000001131, ENSMUSG00000000753, ENSMUSG00000030560, ENSMUSG00000017723, ENSMUSG00000030111, ENSMUSG00000021585, ENSMUSG00000006369, ENSMUSG00000023336, ENSMUSG00000046718, ENSMUSG00000032000","Lxn, Serpinb1b, Ctsh, Serpine1, Agt, Pttg1, Casp1, Tnfaip8, Timp1, Serpinf1, Ctsc, Wfdc2, A2m, Cast, Fbln1, Wfdc1, Bst2, Birc3"
"GO_PROTEIN_TYROSINE_KINASE_ACTIVITY",170,0.135294117647059,0.0705882352941176,"Down",0.088,0.784639285714286,"ENSMUSG00000031805, ENSMUSG00000021948, ENSMUSG00000059456, ENSMUSG00000020122, ENSMUSG00000033191, ENSMUSG00000029217, ENSMUSG00000025810, ENSMUSG00000006445, ENSMUSG00000020357, ENSMUSG00000021464, ENSMUSG00000029471, ENSMUSG00000024620, ENSMUSG00000020623, ENSMUSG00000028040, ENSMUSG00000029710, ENSMUSG00000026117, ENSMUSG00000021457, ENSMUSG00000000409","Jak3, Prkcd, Ptk2b, Egfr, Tie1, Tec, Nrp1, Epha2, Flt4, Ror2, Camkk2, Pdgfrb, Map2k6, Efna4, Ephb4, Zap70, Syk, Lck"
