"","NGenes","PropDown","PropUp","Direction","PValue","FDR","differential_genes_gene_id","differential_genes_gene_name"
"GO_NEGATIVE_REGULATION_OF_GLYCOLYTIC_PROCESS",10,0.1,0.5,"Up",0.001,0.0323125,"ENSMUSG00000022383, ENSMUSG00000004040","Ppara, Stat3"
"GO_NEGATIVE_REGULATION_OF_COENZYME_METABOLIC_PROCESS",10,0.1,0.5,"Up",0.001,0.0323125,"ENSMUSG00000004040, ENSMUSG00000022383","Stat3, Ppara"
"GO_NEGATIVE_REGULATION_OF_COFACTOR_METABOLIC_PROCESS",10,0.1,0.5,"Up",0.001,0.0323125,"ENSMUSG00000022383, ENSMUSG00000004040","Ppara, Stat3"
"GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY",62,0.032258064516129,0.483870967741935,"Up",0.001,0.0323125,"ENSMUSG00000001761, ENSMUSG00000047193, ENSMUSG00000052957, ENSMUSG00000029122, ENSMUSG00000034121, ENSMUSG00000048402, ENSMUSG00000020037, ENSMUSG00000021466, ENSMUSG00000030849, ENSMUSG00000060798, ENSMUSG00000032640, ENSMUSG00000022105, ENSMUSG00000021318, ENSMUSG00000032238, ENSMUSG00000001521, ENSMUSG00000025231, ENSMUSG00000025407, ENSMUSG00000038593","Smo, Dync2h1, Gas1, Evc, Mks1, Gli2, Rfx4, Ptch1, Fgfr2, Intu, Chsy1, Rb1, Gli3, Rora, Tulp3, Sufu, Gli1, Tctn1"
"GO_PROSTATE_GLAND_MORPHOGENESIS",23,0.0869565217391304,0.478260869565217,"Up",0.001,0.0323125,"ENSMUSG00000039519, ENSMUSG00000028364, ENSMUSG00000021379, ENSMUSG00000022510, ENSMUSG00000048402, ENSMUSG00000026923, ENSMUSG00000030849, ENSMUSG00000000567","Cyp7b1, Tnc, Id4, Trp63, Gli2, Notch1, Fgfr2, Sox9"
"GO_POLYSACCHARIDE_CATABOLIC_PROCESS",21,0.0476190476190476,0.476190476190476,"Up",0.001,0.0323125,"ENSMUSG00000033400, ENSMUSG00000033059, ENSMUSG00000033065, ENSMUSG00000034055, ENSMUSG00000036879, ENSMUSG00000031295, ENSMUSG00000025537","Agl, Pygb, Pfkm, Phka1, Phkb, Phka2, Phkg1"
"GO_CARNITINE_METABOLIC_PROCESS",13,0,0.461538461538462,"Up",0.001,0.0323125,"ENSMUSG00000020334, ENSMUSG00000003623","Slc22a4, Crot"
"GO_POSITIVE_REGULATION_OF_MITOCHONDRIAL_OUTER_MEMBRANE_PERMEABILIZATION_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY",35,0.457142857142857,0.0857142857142857,"Down",0.001,0.0323125,"ENSMUSG00000018326, ENSMUSG00000009013, ENSMUSG00000054428, ENSMUSG00000051391, ENSMUSG00000064326, ENSMUSG00000020849, ENSMUSG00000004446, ENSMUSG00000033953, ENSMUSG00000021285, ENSMUSG00000024959, ENSMUSG00000076432, ENSMUSG00000020483, ENSMUSG00000040093, ENSMUSG00000057177, ENSMUSG00000015437","Ywhab, Dynll1, Atpif1, Ywhag, Siva1, Ywhae, Bid, Ppp3r1, Ppp1r13b, Bad, Ywhaq, Dynll2, Bmf, Gsk3a, Gzmb"
"GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH",11,0.181818181818182,0.454545454545455,"Up",0.001,0.0323125,"ENSMUSG00000020303, ENSMUSG00000021466, ENSMUSG00000031755","Stc2, Ptch1, Bbs2"
"GO_LYSINE_METABOLIC_PROCESS",11,0,0.454545454545455,"Up",0.001,0.0323125,"ENSMUSG00000053644, ENSMUSG00000017453, ENSMUSG00000003809, ENSMUSG00000029695","Aldh7a1, Pipox, Gcdh, Aass"
"GO_HYDROGEN_ION_TRANSMEMBRANE_TRANSPORT",95,0.452631578947368,0.0526315789473684,"Down",0.001,0.0323125,"ENSMUSG00000061518, ENSMUSG00000004285, ENSMUSG00000022890, ENSMUSG00000025428, ENSMUSG00000019210, ENSMUSG00000039105, ENSMUSG00000016252, ENSMUSG00000006273, ENSMUSG00000036751, ENSMUSG00000024248, ENSMUSG00000038717, ENSMUSG00000038690, ENSMUSG00000017778, ENSMUSG00000026904, ENSMUSG00000052459, ENSMUSG00000014313, ENSMUSG00000040907, ENSMUSG00000030785, ENSMUSG00000063882, ENSMUSG00000035885, ENSMUSG00000006057, ENSMUSG00000025781, ENSMUSG00000033793, ENSMUSG00000031818, ENSMUSG00000050856, ENSMUSG00000033161, ENSMUSG00000032330, ENSMUSG00000029632, ENSMUSG00000003072, ENSMUSG00000034566, ENSMUSG00000013160, ENSMUSG00000022956, ENSMUSG00000038600, ENSMUSG00000000088, ENSMUSG00000020566, ENSMUSG00000041697, ENSMUSG00000024121","Cox5b, Atp6v1f, Atp5j, Atp5a1, Atp6v1e1, Atp6v1g1, Atp5e, Atp6v1b2, Cox6b1, Cox7a2l, Atp5l, Atp5j2, Cox7c, Slc4a10, Atp6v1a, Cox6c, Atp1a3, Cox6a2, Uqcrh, Cox8a, Atp5g1, Atp5c1, Atp6v1h, Cox4i1, Atp5k, Atp1a1, Cox7a2, Ndufa4, Atp5d, Atp5h, Atp6v0d1, Atp5o, Atp6v0a4, Cox5a, Atp6v1c2, Cox6a1, Atp6v0c"
"GO_ATP_HYDROLYSIS_COUPLED_TRANSMEMBRANE_TRANSPORT",36,0.444444444444444,0.111111111111111,"Down",0.001,0.0323125,"ENSMUSG00000024121, ENSMUSG00000006057, ENSMUSG00000020566, ENSMUSG00000038600, ENSMUSG00000040907, ENSMUSG00000013160, ENSMUSG00000052459, ENSMUSG00000006273, ENSMUSG00000019210, ENSMUSG00000033161, ENSMUSG00000004285, ENSMUSG00000025428, ENSMUSG00000033793","Atp6v0c, Atp5g1, Atp6v1c2, Atp6v0a4, Atp1a3, Atp6v0d1, Atp6v1a, Atp6v1b2, Atp6v1e1, Atp1a1, Atp6v1f, Atp5a1, Atp6v1h"
"GO_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING",16,0.125,0.4375,"Up",0.001,0.0323125,"ENSMUSG00000001761, ENSMUSG00000001521, ENSMUSG00000048402, ENSMUSG00000021318, ENSMUSG00000021466, ENSMUSG00000038593","Smo, Tulp3, Gli2, Gli3, Ptch1, Tctn1"
"GO_CELLULAR_CARBOHYDRATE_CATABOLIC_PROCESS",28,0.107142857142857,0.428571428571429,"Up",0.001,0.0323125,"ENSMUSG00000025537, ENSMUSG00000033059, ENSMUSG00000036879, ENSMUSG00000031295, ENSMUSG00000025059, ENSMUSG00000022613, ENSMUSG00000033400, ENSMUSG00000033065, ENSMUSG00000034055, ENSMUSG00000033157","Phkg1, Pygb, Phkb, Phka2, Gk, Miox, Agl, Pfkm, Phka1, Abhd10"
"GO_GLYCOGEN_BIOSYNTHETIC_PROCESS",24,0.208333333333333,0.416666666666667,"Up",0.001,0.0323125,"ENSMUSG00000067279, ENSMUSG00000033400, ENSMUSG00000004056, ENSMUSG00000006542, ENSMUSG00000020889, ENSMUSG00000001891, ENSMUSG00000025537, ENSMUSG00000003865","Ppp1r3c, Agl, Akt2, Prkag3, Nr1d1, Ugp2, Phkg1, Gys1"
"GO_GLUCAN_BIOSYNTHETIC_PROCESS",24,0.208333333333333,0.416666666666667,"Up",0.001,0.0323125,"ENSMUSG00000033400, ENSMUSG00000004056, ENSMUSG00000067279, ENSMUSG00000003865, ENSMUSG00000006542, ENSMUSG00000020889, ENSMUSG00000025537, ENSMUSG00000001891","Agl, Akt2, Ppp1r3c, Gys1, Prkag3, Nr1d1, Phkg1, Ugp2"
"GO_TRACHEA_MORPHOGENESIS",12,0.416666666666667,0.0833333333333333,"Down",0.001,0.0323125,"ENSMUSG00000021835, ENSMUSG00000063065","Bmp4, Mapk3"
"GO_REGULATION_OF_FATTY_ACID_OXIDATION",27,0.111111111111111,0.407407407407407,"Up",0.001,0.0323125,"ENSMUSG00000028341, ENSMUSG00000004056, ENSMUSG00000022383, ENSMUSG00000019577, ENSMUSG00000028991, ENSMUSG00000055782, ENSMUSG00000038894","Nr4a3, Akt2, Ppara, Pdk4, Mtor, Abcd2, Irs2"
"GO_REGULATION_OF_FATTY_ACID_BETA_OXIDATION",15,0,0.4,"Up",0.001,0.0323125,"ENSMUSG00000022383, ENSMUSG00000004056, ENSMUSG00000028991, ENSMUSG00000055782, ENSMUSG00000038894","Ppara, Akt2, Mtor, Abcd2, Irs2"
"GO_REGULATION_OF_EXTRACELLULAR_MATRIX_ASSEMBLY",10,0.1,0.4,"Up",0.001,0.0323125,"ENSMUSG00000031980, ENSMUSG00000039952, ENSMUSG00000026923, ENSMUSG00000000567","Agt, Dag1, Notch1, Sox9"
"GO_REGULATION_OF_ASTROCYTE_DIFFERENTIATION",27,0.222222222222222,0.37037037037037,"Up",0.001,0.0323125,"ENSMUSG00000048001, ENSMUSG00000021379, ENSMUSG00000019803, ENSMUSG00000026923, ENSMUSG00000059146","Hes5, Id4, Nr2e1, Notch1, Ntrk3"
"GO_VENTRICULAR_SEPTUM_MORPHOGENESIS",27,0.0740740740740741,0.37037037037037,"Up",0.001,0.0323125,"ENSMUSG00000032744, ENSMUSG00000008090, ENSMUSG00000019789, ENSMUSG00000050288, ENSMUSG00000026923, ENSMUSG00000030849","Heyl, Fgfrl1, Hey2, Fzd2, Notch1, Fgfr2"
"GO_POLARIZED_EPITHELIAL_CELL_DIFFERENTIATION",11,0.0909090909090909,0.363636363636364,"Up",0.001,0.0323125,"ENSMUSG00000052397, ENSMUSG00000020733, ENSMUSG00000021782, ENSMUSG00000022510","Ezr, Slc9a3r1, Dlg5, Trp63"
"GO_CIRCADIAN_REGULATION_OF_GENE_EXPRESSION",53,0.0188679245283019,0.358490566037736,"Up",0.001,0.0323125,"ENSMUSG00000032238, ENSMUSG00000020893, ENSMUSG00000022383, ENSMUSG00000030103, ENSMUSG00000055116, ENSMUSG00000020889, ENSMUSG00000068742, ENSMUSG00000050199, ENSMUSG00000028957","Rora, Per1, Ppara, Bhlhe40, Arntl, Nr1d1, Cry2, Lgr4, Per3"
"GO_MITOCHONDRIAL_MEMBRANE_ORGANIZATION",88,0.352272727272727,0.0568181818181818,"Down",0.001,0.0323125,"ENSMUSG00000036199, ENSMUSG00000020849, ENSMUSG00000009013, ENSMUSG00000054428, ENSMUSG00000024617, ENSMUSG00000022427, ENSMUSG00000049760, ENSMUSG00000033953, ENSMUSG00000076432, ENSMUSG00000021285, ENSMUSG00000057506, ENSMUSG00000093904, ENSMUSG00000028998, ENSMUSG00000004446, ENSMUSG00000051391, ENSMUSG00000064326, ENSMUSG00000025889, ENSMUSG00000030086, ENSMUSG00000020843, ENSMUSG00000018326, ENSMUSG00000057177, ENSMUSG00000017897, ENSMUSG00000015437, ENSMUSG00000020483, ENSMUSG00000040093, ENSMUSG00000014776, ENSMUSG00000024959","Ndufa13, Ywhae, Dynll1, Atpif1, Camk2a, Tomm22, 2410015M20Rik, Ppp3r1, Ywhaq, Ppp1r13b, Bloc1s2, Tomm20, Tomm7, Bid, Ywhag, Siva1, Snca, Chchd6, Timm22, Ywhab, Gsk3a, Eya2, Gzmb, Dynll2, Bmf, Nol3, Bad"
"GO_PROTEIN_DEPOLYMERIZATION",24,0.333333333333333,0.125,"Down",0.001,0.0323125,"ENSMUSG00000056201, ENSMUSG00000028528, ENSMUSG00000027581, ENSMUSG00000019970, ENSMUSG00000031913, ENSMUSG00000022044, ENSMUSG00000015932, ENSMUSG00000028832","Cfl1, Dnajc6, Stmn3, Sgk1, Vps4a, Stmn4, Dstn, Stmn1"
"GO_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION",12,0.0833333333333333,0.333333333333333,"Up",0.001,0.0323125,"ENSMUSG00000039410, ENSMUSG00000028991, ENSMUSG00000001334","Prdm16, Mtor, Fndc5"
"GO_NEGATIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION",12,0.0833333333333333,0.333333333333333,"Up",0.001,0.0323125,"ENSMUSG00000022114","Spry2"
"GO_EPHRIN_RECEPTOR_SIGNALING_PATHWAY",80,0.325,0.1,"Down",0.001,0.0323125,"ENSMUSG00000035152, ENSMUSG00000020152, ENSMUSG00000055540, ENSMUSG00000031511, ENSMUSG00000048895, ENSMUSG00000006304, ENSMUSG00000079426, ENSMUSG00000031740, ENSMUSG00000008036, ENSMUSG00000025499, ENSMUSG00000029622, ENSMUSG00000002957, ENSMUSG00000008475, ENSMUSG00000030774, ENSMUSG00000026825, ENSMUSG00000029621, ENSMUSG00000026341, ENSMUSG00000001847, ENSMUSG00000006699, ENSMUSG00000022841","Ap2b1, Actr2, Epha6, Arhgef7, Cdk5r1, Arpc2, Arpc4, Mmp2, Ap2s1, Hras, Arpc1b, Ap2a2, Arpc5, Pak1, Dnm1, Arpc1a, Actr3, Rac1, Cdc42, Ap2m1"
"GO_VESICLE_DOCKING_INVOLVED_IN_EXOCYTOSIS",34,0.323529411764706,0.0294117647058824,"Down",0.001,0.0323125,"ENSMUSG00000026797, ENSMUSG00000003037, ENSMUSG00000041301, ENSMUSG00000053799, ENSMUSG00000007207, ENSMUSG00000004626, ENSMUSG00000041488, ENSMUSG00000021124, ENSMUSG00000027273, ENSMUSG00000030616","Stxbp1, Rab8a, Cftr, Exoc6, Stx1a, Stxbp2, Stx3, Vti1b, Snap25, Sytl2"
"GO_ESTABLISHMENT_OF_MITOTIC_SPINDLE_ORIENTATION",19,0.0526315789473684,0.315789473684211,"Up",0.001,0.0323125,"ENSMUSG00000027168, ENSMUSG00000039298, ENSMUSG00000022114","Pax6, Cdk5rap2, Spry2"
"GO_VESICLE_DOCKING",52,0.307692307692308,0.0384615384615385,"Down",0.001,0.0323125,"ENSMUSG00000041488, ENSMUSG00000004626, ENSMUSG00000007207, ENSMUSG00000026470, ENSMUSG00000030616, ENSMUSG00000034187, ENSMUSG00000027273, ENSMUSG00000021124, ENSMUSG00000026797, ENSMUSG00000003037, ENSMUSG00000053799, ENSMUSG00000019998, ENSMUSG00000041301, ENSMUSG00000035864","Stx3, Stxbp2, Stx1a, Stx6, Sytl2, Nsf, Snap25, Vti1b, Stxbp1, Rab8a, Exoc6, Stx7, Cftr, Syt1"
"GO_SPINAL_CORD_MOTOR_NEURON_CELL_FATE_SPECIFICATION",13,0,0.307692307692308,"Up",0.001,0.0323125,"ENSMUSG00000027168, ENSMUSG00000025231, ENSMUSG00000048402, ENSMUSG00000021318","Pax6, Sufu, Gli2, Gli3"
"GO_POSITIVE_REGULATION_OF_RECEPTOR_RECYCLING",10,0.3,0,"Down",0.001,0.0323125,"ENSMUSG00000025889, ENSMUSG00000034187, ENSMUSG00000041046","Snca, Nsf, Ramp3"
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II",82,0.292682926829268,0.0365853658536585,"Down",0.001,0.0323125,"ENSMUSG00000035152, ENSMUSG00000036469, ENSMUSG00000025228, ENSMUSG00000074657, ENSMUSG00000009013, ENSMUSG00000002957, ENSMUSG00000008036, ENSMUSG00000048076, ENSMUSG00000029757, ENSMUSG00000004849, ENSMUSG00000027012, ENSMUSG00000028478, ENSMUSG00000024610, ENSMUSG00000025410, ENSMUSG00000004552, ENSMUSG00000038642, ENSMUSG00000020483, ENSMUSG00000058715, ENSMUSG00000022841, ENSMUSG00000067889","Ap2b1, March1, Actr1a, Kif5a, Dynll1, Ap2a2, Ap2s1, Arf1, Dync1i1, Ap1s1, Dync1i2, Clta, Cd74, Dctn2, Ctse, Ctss, Dynll2, Fcer1g, Ap2m1, Sptbn2"
"GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II",82,0.292682926829268,0.0365853658536585,"Down",0.001,0.0323125,"ENSMUSG00000035152, ENSMUSG00000036469, ENSMUSG00000025228, ENSMUSG00000074657, ENSMUSG00000009013, ENSMUSG00000002957, ENSMUSG00000008036, ENSMUSG00000048076, ENSMUSG00000004849, ENSMUSG00000029757, ENSMUSG00000027012, ENSMUSG00000024610, ENSMUSG00000028478, ENSMUSG00000025410, ENSMUSG00000004552, ENSMUSG00000038642, ENSMUSG00000020483, ENSMUSG00000058715, ENSMUSG00000022841, ENSMUSG00000067889","Ap2b1, March1, Actr1a, Kif5a, Dynll1, Ap2a2, Ap2s1, Arf1, Ap1s1, Dync1i1, Dync1i2, Cd74, Clta, Dctn2, Ctse, Ctss, Dynll2, Fcer1g, Ap2m1, Sptbn2"
"GO_CERAMIDE_BIOSYNTHETIC_PROCESS",43,0.27906976744186,0.0697674418604651,"Down",0.001,0.0323125,"ENSMUSG00000032807, ENSMUSG00000028538, ENSMUSG00000056812, ENSMUSG00000056091, ENSMUSG00000020787, ENSMUSG00000006731, ENSMUSG00000058966, ENSMUSG00000032854, ENSMUSG00000049721, ENSMUSG00000026811","Alox12b, St3gal3, St8sia3, St3gal5, P2rx1, B4galnt1, Fam57b, Ugt8a, Gal3st1, St6galnac6"
"GO_REGULATION_OF_ACTIN_FILAMENT_LENGTH",142,0.274647887323944,0.0915492957746479,"Down",0.001,0.0323125,"ENSMUSG00000079426, ENSMUSG00000010154, ENSMUSG00000059923, ENSMUSG00000006304, ENSMUSG00000022231, ENSMUSG00000008475, ENSMUSG00000061353, ENSMUSG00000026755, ENSMUSG00000029622, ENSMUSG00000020152, ENSMUSG00000023022, ENSMUSG00000028328, ENSMUSG00000033940, ENSMUSG00000021061, ENSMUSG00000001847, ENSMUSG00000029621, ENSMUSG00000030707, ENSMUSG00000028843, ENSMUSG00000018126, ENSMUSG00000021326, ENSMUSG00000021262, ENSMUSG00000048076, ENSMUSG00000018293, ENSMUSG00000030000, ENSMUSG00000059456, ENSMUSG00000022831, ENSMUSG00000011751, ENSMUSG00000015932, ENSMUSG00000067889, ENSMUSG00000003283, ENSMUSG00000022488, ENSMUSG00000026341, ENSMUSG00000060791, ENSMUSG00000025372","Arpc4, Spire2, Grb2, Arpc2, Sema5a, Arpc5, Cxcl12, Arpc5l, Arpc1b, Actr2, Lima1, Tmod1, Brk1, Sptb, Rac1, Arpc1a, Coro1a, Sh3bgrl3, Baiap2l2, Trim27, Evl, Arf1, Pfn1, Add2, Ptk2b, Hcls1, Sptbn4, Dstn, Sptbn2, Hck, Nckap1l, Actr3, Gmfg, Baiap2"
