"","NGenes","PropDown","PropUp","Direction","PValue","FDR","differential_genes_gene_id","differential_genes_gene_name"
"GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN_NAD_P_H_AS_ONE_DONOR_AND_INCORPORATION_OF_ONE_ATOM_OF_OXYGEN",24,0.0416666666666667,0.0416666666666667,"Down",0.101,0.9975,"ENSMUSG00000032315","Cyp1a1"
"GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN",108,0.0648148148148148,0.0648148148148148,"Down",0.104,0.9975,"ENSMUSG00000041660, ENSMUSG00000032315, ENSMUSG00000000214, ENSMUSG00000022445","Bbox1, Cyp1a1, Th, Cyp2d26"
"GO_EXTRACELLULAR_GLUTAMATE_GATED_ION_CHANNEL_ACTIVITY",19,0,0.421052631578947,"Up",0.106,0.9975,"ENSMUSG00000001986, ENSMUSG00000032017","Gria3, Grik4"
"GO_OXIDOREDUCTASE_ACTIVITY_OXIDIZING_METAL_IONS_NAD_OR_NADP_AS_ACCEPTOR",10,0.1,0.2,"Up",0.106,0.9975,"",""
"GO_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_BINDING",16,0.0625,0.0625,"Down",0.107,0.9975,"",""
"GO_IRON_ION_BINDING",110,0.0454545454545455,0.0636363636363636,"Down",0.109,0.9975,"ENSMUSG00000022445, ENSMUSG00000032315, ENSMUSG00000000214, ENSMUSG00000041660","Cyp2d26, Cyp1a1, Th, Bbox1"
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ACYL_GROUPS",213,0.0328638497652582,0.0422535211267606,"Down",0.113,0.9975,"ENSMUSG00000109523, ENSMUSG00000002797, ENSMUSG00000040471, ENSMUSG00000048217, ENSMUSG00000027313","Gdf1, Ggct, Ggt6, Nags, Chac1"
"GO_GTPASE_BINDING",278,0.0431654676258993,0.0359712230215827,"Down",0.114,0.9975,"ENSMUSG00000045664, ENSMUSG00000039976, ENSMUSG00000033088, ENSMUSG00000028059, ENSMUSG00000039046, ENSMUSG00000029032, ENSMUSG00000005125","Cdc42ep2, Tbc1d16, Triobp, Arhgef2, Usp6nl, Arhgef16, Ndrg1"
"GO_NUCLEOTIDASE_ACTIVITY",11,0,0.0909090909090909,"Up",0.115,0.9975,"ENSMUSG00000032420","Nt5e"
"GO_VOLTAGE_GATED_ANION_CHANNEL_ACTIVITY",15,0,0,"Down",0.117,0.9975,"",""
"GO_CYSTEINE_TYPE_PEPTIDASE_ACTIVITY",145,0.0206896551724138,0.0137931034482759,"Down",0.118,0.9975,"ENSMUSG00000054083","Capn12"
"GO_COMPLEMENT_BINDING",17,0.117647058823529,0,"Down",0.123,0.9975,"",""
"GO_FATTY_ACID_BINDING",24,0,0,"Down",0.125,0.9975,"",""
"GO_TRANSCRIPTIONAL_ACTIVATOR_ACTIVITY_RNA_POLYMERASE_II_DISTAL_ENHANCER_SEQUENCE_SPECIFIC_BINDING",22,0.0909090909090909,0.0454545454545455,"Down",0.127,0.9975,"ENSMUSG00000004661","Arid3b"
"GO_GLUCURONOSYLTRANSFERASE_ACTIVITY",14,0,0.142857142857143,"Up",0.13,0.9975,"ENSMUSG00000026156","B3gat2"
"GO_LIGASE_ACTIVITY",373,0.0268096514745308,0.0187667560321716,"Down",0.132,0.9975,"ENSMUSG00000032604, ENSMUSG00000024589, ENSMUSG00000038780, ENSMUSG00000076441, ENSMUSG00000033949","Qars, Nedd4l, Smurf1, Ass1, Trim36"
"GO_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING",24,0.125,0.0416666666666667,"Down",0.135,0.9975,"ENSMUSG00000063065, ENSMUSG00000037295","Mapk3, Ldlrap1"
"GO_PROTEASOME_BINDING",14,0,0,"Down",0.135,0.9975,"",""
"GO_CYCLIC_NUCLEOTIDE_GATED_ION_CHANNEL_ACTIVITY",10,0.1,0,"Down",0.138,0.9975,"ENSMUSG00000067220","Cnga1"
"GO_MICROTUBULE_SEVERING_ATPASE_ACTIVITY",11,0,0.181818181818182,"Up",0.139,0.9975,"",""
"GO_DOPAMINE_RECEPTOR_BINDING",17,0,0,"Down",0.139,0.9975,"",""
"GO_LAMININ_BINDING",28,0.0357142857142857,0.178571428571429,"Up",0.142,0.9975,"ENSMUSG00000031555","Adam9"
"GO_PHOSPHORIC_ESTER_HYDROLASE_ACTIVITY",328,0.0365853658536585,0.0579268292682927,"Down",0.142,0.9975,"ENSMUSG00000002588, ENSMUSG00000025584, ENSMUSG00000024575, ENSMUSG00000030703, ENSMUSG00000035314, ENSMUSG00000012777, ENSMUSG00000025477, ENSMUSG00000025271","Pon1, Pde8a, Pde6a, Gdpd3, Gdpd5, Acpt, Inpp5a, Pfkfb1"
"GO_SNAP_RECEPTOR_ACTIVITY",36,0.0277777777777778,0,"Down",0.148,0.9975,"",""
"GO_DEOXYRIBONUCLEASE_ACTIVITY",61,0.0163934426229508,0.0819672131147541,"Up",0.15,0.9975,"ENSMUSG00000039236","Isg20"
"GO_ATPASE_BINDING",70,0.0142857142857143,0.0428571428571429,"Down",0.15,0.9975,"",""
"GO_PHOSPHATIDYLINOSITOL_3_KINASE_BINDING",28,0.0357142857142857,0,"Down",0.15,0.9975,"ENSMUSG00000005640","Insrr"
"GO_FAD_BINDING",14,0.0714285714285714,0,"Down",0.151,0.9975,"",""
"GO_MYOSIN_BINDING",56,0.0535714285714286,0.0178571428571429,"Down",0.151,0.9975,"ENSMUSG00000033088, ENSMUSG00000059741","Triobp, Myl3"
"GO_ACTIN_FILAMENT_BINDING",114,0.0526315789473684,0.043859649122807,"Down",0.151,0.9975,"ENSMUSG00000032220, ENSMUSG00000041729, ENSMUSG00000033088","Myo1e, Coro2b, Triobp"
"GO_GLYCOLIPID_BINDING",16,0.0625,0,"Down",0.152,0.9975,"",""
"GO_INSULIN_RECEPTOR_SUBSTRATE_BINDING",11,0.0909090909090909,0,"Down",0.153,0.9975,"ENSMUSG00000005640","Insrr"
"GO_GLUTATHIONE_TRANSFERASE_ACTIVITY",24,0.125,0,"Down",0.159,0.9975,"ENSMUSG00000037242","Clic4"
"GO_PROTEIN_DEACETYLASE_ACTIVITY",41,0.024390243902439,0,"Down",0.159,0.9975,"",""
"GO_PHOSPHATASE_BINDING",155,0.0387096774193548,0.0451612903225806,"Down",0.161,0.9975,"ENSMUSG00000047671, ENSMUSG00000063065","Tctex1d4, Mapk3"
"GO_BETA_1_3_GALACTOSYLTRANSFERASE_ACTIVITY",15,0.133333333333333,0.2,"Up",0.162,0.9975,"ENSMUSG00000079445","B3gnt7"
"GO_GUANYL_NUCLEOTIDE_BINDING",343,0.0204081632653061,0.0262390670553936,"Down",0.162,0.9975,"ENSMUSG00000059248, ENSMUSG00000033434, ENSMUSG00000063820, ENSMUSG00000067220","Sept9, Gtpbp6, Arl9, Cnga1"
"GO_TRANSMITTER_GATED_CHANNEL_ACTIVITY",25,0,0.36,"Up",0.163,0.9975,"ENSMUSG00000032017, ENSMUSG00000001986","Grik4, Gria3"
"GO_GTPASE_ACTIVITY",219,0.0136986301369863,0.0136986301369863,"Down",0.163,0.9975,"ENSMUSG00000059248","Sept9"
"GO_PHOSPHATIDYLINOSITOL_PHOSPHATE_5_PHOSPHATASE_ACTIVITY",12,0.166666666666667,0,"Down",0.164,0.9975,"",""
"GO_EXODEOXYRIBONUCLEASE_ACTIVITY",14,0,0.214285714285714,"Up",0.165,0.9975,"ENSMUSG00000039236","Isg20"
"GO_AU_RICH_ELEMENT_BINDING",23,0,0,"Up",0.167,0.9975,"",""
"GO_ACTIVATING_TRANSCRIPTION_FACTOR_BINDING",54,0,0.0185185185185185,"Down",0.171,0.9975,"",""
"GO_RETINOIC_ACID_BINDING",12,0.0833333333333333,0,"Down",0.172,0.9975,"ENSMUSG00000004885","Crabp2"
"GO_CARBOXYPEPTIDASE_ACTIVITY",35,0,0.228571428571429,"Up",0.174,0.9975,"ENSMUSG00000020473","Aebp1"
"GO_ENDODEOXYRIBONUCLEASE_ACTIVITY",46,0,0.0652173913043478,"Up",0.174,0.9975,"",""
"GO_PROTEOGLYCAN_BINDING",25,0,0.12,"Up",0.176,0.9975,"",""
"GO_FLAVIN_ADENINE_DINUCLEOTIDE_BINDING",71,0.028169014084507,0.028169014084507,"Down",0.176,0.9975,"ENSMUSG00000027380","Acoxl"
"GO_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS",50,0.04,0,"Down",0.178,0.9975,"ENSMUSG00000076441","Ass1"
"GO_CARBOHYDRATE_KINASE_ACTIVITY",19,0.157894736842105,0,"Down",0.179,0.9975,"ENSMUSG00000025271, ENSMUSG00000029136","Pfkfb1, Rbks"
"GO_POLY_A_BINDING",11,0,0.181818181818182,"Up",0.18,0.9975,"",""
"GO_ENZYME_BINDING",1591,0.0301697045883092,0.0458830923947203,"Down",0.181,0.9975,"ENSMUSG00000047671, ENSMUSG00000038067, ENSMUSG00000037824, ENSMUSG00000036427, ENSMUSG00000025172, ENSMUSG00000025875, ENSMUSG00000039046, ENSMUSG00000045005, ENSMUSG00000062778, ENSMUSG00000031766, ENSMUSG00000028059, ENSMUSG00000024042, ENSMUSG00000000214, ENSMUSG00000032315, ENSMUSG00000024948, ENSMUSG00000025271, ENSMUSG00000029032, ENSMUSG00000063065, ENSMUSG00000068747, ENSMUSG00000033088, ENSMUSG00000005125, ENSMUSG00000039976, ENSMUSG00000074037, ENSMUSG00000045664","Tctex1d4, Csf3, Tspan14, Gpi1, Ankrd2, Tspan17, Usp6nl, Fzd5, Chia1, Slc12a3, Arhgef2, Sik1, Th, Cyp1a1, Map4k2, Pfkfb1, Arhgef16, Mapk3, Sort1, Triobp, Ndrg1, Tbc1d16, Mc1r, Cdc42ep2"
"GO_CADHERIN_BINDING",28,0.0357142857142857,0.0357142857142857,"Down",0.181,0.9975,"ENSMUSG00000005125","Ndrg1"
"GO_OXIDOREDUCTASE_ACTIVITY_OXIDIZING_METAL_IONS",16,0.0625,0.1875,"Up",0.182,0.9975,"ENSMUSG00000003617","Cp"
"GO_GLUTAMATE_RECEPTOR_ACTIVITY",27,0,0.296296296296296,"Up",0.183,0.9975,"ENSMUSG00000001986, ENSMUSG00000032017","Gria3, Grik4"
"GO_ADP_BINDING",30,0.0666666666666667,0.0333333333333333,"Down",0.183,0.9975,"",""
"GO_METHYL_CPG_BINDING",16,0,0.0625,"Up",0.184,0.9975,"",""
"GO_ATPASE_REGULATOR_ACTIVITY",30,0,0.0333333333333333,"Down",0.184,0.9975,"",""
"GO_DNA_SECONDARY_STRUCTURE_BINDING",22,0,0.0909090909090909,"Up",0.188,0.9975,"",""
"GO_MICROFILAMENT_MOTOR_ACTIVITY",19,0.0526315789473684,0,"Down",0.189,0.9975,"ENSMUSG00000032220","Myo1e"
"GO_DIPEPTIDASE_ACTIVITY",11,0,0.272727272727273,"Up",0.192,0.9975,"",""
"GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_ACTIVITY",187,0.0267379679144385,0.0267379679144385,"Down",0.196,0.9975,"ENSMUSG00000038780","Smurf1"
"GO_MANGANESE_ION_BINDING",43,0.0232558139534884,0.0232558139534884,"Down",0.196,0.9975,"",""
"GO_PHOSPHOLIPASE_ACTIVITY",83,0.0481927710843374,0.0240963855421687,"Down",0.197,0.9975,"ENSMUSG00000022683","Pla2g10"
"GO_DNA_HELICASE_ACTIVITY",50,0,0.16,"Up",0.198,0.9975,"ENSMUSG00000022673, ENSMUSG00000005410, ENSMUSG00000002870, ENSMUSG00000029730, ENSMUSG00000026187, ENSMUSG00000026355","Mcm4, Mcm5, Mcm2, Mcm7, Xrcc5, Mcm6"
"GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING",242,0.0289256198347107,0.0247933884297521,"Down",0.199,0.9975,"ENSMUSG00000074037, ENSMUSG00000033088, ENSMUSG00000036427, ENSMUSG00000045005","Mc1r, Triobp, Gpi1, Fzd5"
"GO_SODIUM_ION_BINDING",14,0,0.214285714285714,"Up",0.2,0.9975,"ENSMUSG00000041771","Slc24a4"
"GO_HYDROLASE_ACTIVITY_ACTING_ON_CARBON_NITROGEN_BUT_NOT_PEPTIDE_BONDS",126,0.0238095238095238,0.0317460317460317,"Down",0.2,0.9975,"ENSMUSG00000020636, ENSMUSG00000024866","Allc, Acy3"
"GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING",68,0.0294117647058824,0,"Down",0.201,0.9975,"ENSMUSG00000040268, ENSMUSG00000037295","Plekha1, Ldlrap1"
"GO_PHOSPHATE_ION_BINDING",11,0,0,"Down",0.201,0.9975,"",""
"GO_EXTRACELLULAR_MATRIX_BINDING",47,0.0212765957446809,0.170212765957447,"Up",0.202,0.9975,"ENSMUSG00000019929, ENSMUSG00000027087, ENSMUSG00000031555","Dcn, Itgav, Adam9"
"GO_ATPASE_ACTIVATOR_ACTIVITY",17,0,0,"Down",0.202,0.9975,"",""
"GO_TROPOMYOSIN_BINDING",12,0.166666666666667,0,"Down",0.203,0.9975,"ENSMUSG00000064179","Tnnt1"
"GO_RAL_GTPASE_BINDING",13,0.0769230769230769,0,"Down",0.203,0.9975,"",""
"GO_HSP70_PROTEIN_BINDING",28,0,0,"Down",0.205,0.9975,"",""
"GO_RAGE_RECEPTOR_BINDING",8,0,0.125,"Up",0.207,0.9975,"ENSMUSG00000001020","S100a4"
"GO_TRANSFERASE_ACTIVITY_TRANSFERRING_NITROGENOUS_GROUPS",16,0,0.125,"Up",0.209,0.9975,"ENSMUSG00000031700","Gpt2"
"GO_G_PROTEIN_COUPLED_PHOTORECEPTOR_ACTIVITY",8,0.125,0,"Down",0.209,0.9975,"",""
"GO_GTP_RHO_BINDING",15,0.133333333333333,0,"Down",0.21,0.9975,"ENSMUSG00000045664, ENSMUSG00000033088","Cdc42ep2, Triobp"
"GO_POLY_PYRIMIDINE_TRACT_BINDING",17,0,0.117647058823529,"Up",0.211,0.9975,"",""
"GO_GALACTOSYLTRANSFERASE_ACTIVITY",29,0.0689655172413793,0.103448275862069,"Up",0.212,0.9975,"ENSMUSG00000079445","B3gnt7"
"GO_TAU_PROTEIN_KINASE_ACTIVITY",12,0,0,"Down",0.214,0.9975,"",""
"GO_BILE_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",12,0,0,"Down",0.214,0.9975,"",""
"GO_RAN_GTPASE_BINDING",30,0,0.133333333333333,"Up",0.215,0.9975,"ENSMUSG00000009470, ENSMUSG00000038546","Tnpo1, Ranbp9"
"GO_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY",26,0,0.153846153846154,"Up",0.216,0.9975,"",""
"GO_RECEPTOR_SIGNALING_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",85,0.0352941176470588,0.0352941176470588,"Down",0.217,0.9975,"ENSMUSG00000037337, ENSMUSG00000024948, ENSMUSG00000063065","Map4k1, Map4k2, Mapk3"
"GO_HSP90_PROTEIN_BINDING",26,0,0,"Down",0.218,0.9975,"",""
"GO_SNARE_BINDING",120,0.0333333333333333,0.0333333333333333,"Down",0.219,0.9975,"ENSMUSG00000004626","Stxbp2"
"GO_NEUROPILIN_BINDING",15,0.133333333333333,0.0666666666666667,"Down",0.22,0.9975,"ENSMUSG00000026121","Sema4c"
"GO_3_5_DNA_HELICASE_ACTIVITY",12,0,0.0833333333333333,"Up",0.224,0.9975,"",""
"GO_O_METHYLTRANSFERASE_ACTIVITY",13,0,0.0769230769230769,"Down",0.225,0.9975,"",""
"GO_UBIQUITIN_LIKE_PROTEIN_BINDING",110,0.00909090909090909,0.0272727272727273,"Down",0.226,0.9975,"ENSMUSG00000028552","Eps15"
"GO_THYROID_HORMONE_RECEPTOR_BINDING",28,0,0,"Down",0.228,0.9975,"",""
"GO_MYOSIN_HEAVY_CHAIN_BINDING",12,0.0833333333333333,0,"Down",0.229,0.9975,"ENSMUSG00000059741","Myl3"
"GO_CHROMATIN_DNA_BINDING",70,0.0428571428571429,0.0571428571428571,"Down",0.233,0.9975,"ENSMUSG00000034777","Vax2"
"GO_MACROMOLECULE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",19,0,0,"Down",0.233,0.9975,"",""
"GO_NOTCH_BINDING",18,0.0555555555555556,0.222222222222222,"Up",0.235,0.9975,"ENSMUSG00000003436, ENSMUSG00000014773","Dll3, Dll1"
"GO_P53_BINDING",63,0.0476190476190476,0.0158730158730159,"Down",0.237,0.9975,"ENSMUSG00000028680, ENSMUSG00000003190","Plk3, Bcl2l12"
"GO_SERINE_TYPE_CARBOXYPEPTIDASE_ACTIVITY",13,0,0.307692307692308,"Up",0.24,0.9975,"ENSMUSG00000020473","Aebp1"
"GO_HYDROLASE_ACTIVITY_ACTING_ON_ETHER_BONDS",11,0,0,"Down",0.24,0.9975,"",""
"GO_PHOSPHATIDYLCHOLINE_1_ACYLHYDROLASE_ACTIVITY",11,0.0909090909090909,0,"Down",0.245,0.9975,"",""
"GO_RHO_GTPASE_BINDING",73,0.0821917808219178,0.0136986301369863,"Down",0.245,0.9975,"ENSMUSG00000028059, ENSMUSG00000033088, ENSMUSG00000045664, ENSMUSG00000029032","Arhgef2, Triobp, Cdc42ep2, Arhgef16"
"GO_4_IRON_4_SULFUR_CLUSTER_BINDING",39,0,0.128205128205128,"Up",0.246,0.9975,"ENSMUSG00000033308, ENSMUSG00000020641, ENSMUSG00000026134","Dpyd, Rsad2, Prim2"
"GO_PROTEIN_TYROSINE_PHOSPHATASE_ACTIVITY",95,0,0.126315789473684,"Up",0.247,0.9975,"",""
"GO_ACTIN_BINDING",361,0.038781163434903,0.0526315789473684,"Down",0.249,0.9975,"ENSMUSG00000033088, ENSMUSG00000022565, ENSMUSG00000032220, ENSMUSG00000055322, ENSMUSG00000059741, ENSMUSG00000022438, ENSMUSG00000041729","Triobp, Plec, Myo1e, Tns1, Myl3, Parvb, Coro2b"
"GO_O_ACYLTRANSFERASE_ACTIVITY",44,0,0.0681818181818182,"Down",0.25,0.9975,"",""
"GO_DNA_DEPENDENT_ATPASE_ACTIVITY",77,0.012987012987013,0.168831168831169,"Up",0.251,0.9975,"ENSMUSG00000026187, ENSMUSG00000029730, ENSMUSG00000026355, ENSMUSG00000022673","Xrcc5, Mcm7, Mcm6, Mcm4"
"GO_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY",393,0.0279898218829517,0.0407124681933842,"Down",0.252,0.9975,"ENSMUSG00000026308, ENSMUSG00000033949, ENSMUSG00000025875, ENSMUSG00000024589, ENSMUSG00000038780","Klhl30, Trim36, Tspan17, Nedd4l, Smurf1"
"GO_UBIQUITIN_UBIQUITIN_LIGASE_ACTIVITY",13,0,0,"Down",0.252,0.9975,"",""
"GO_PHOSPHOLIPASE_INHIBITOR_ACTIVITY",9,0,0,"Down",0.252,0.9975,"",""
"GO_R_SMAD_BINDING",19,0.0526315789473684,0,"Down",0.255,0.9975,"ENSMUSG00000038780","Smurf1"
"GO_RECEPTOR_SIGNALING_COMPLEX_SCAFFOLD_ACTIVITY",22,0.0454545454545455,0.0454545454545455,"Down",0.259,0.9975,"ENSMUSG00000037295","Ldlrap1"
"GO_PHOSPHOTYROSINE_BINDING",15,0.133333333333333,0.0666666666666667,"Down",0.261,0.9975,"ENSMUSG00000037295, ENSMUSG00000063065","Ldlrap1, Mapk3"
"GO_SINGLE_STRANDED_DNA_BINDING",77,0,0.0909090909090909,"Up",0.261,0.9975,"ENSMUSG00000022673, ENSMUSG00000026355, ENSMUSG00000029730","Mcm4, Mcm6, Mcm7"
"GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_HEME_GROUP_OF_DONORS",22,0,0,"Down",0.262,0.9975,"",""
"GO_PROTEIN_BINDING_INVOLVED_IN_PROTEIN_FOLDING",11,0,0.181818181818182,"Up",0.263,0.9975,"ENSMUSG00000048206","Dnajb8"
"GO_PSEUDOURIDINE_SYNTHASE_ACTIVITY",13,0,0,"Up",0.264,0.9975,"",""
"GO_OXALATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",11,0.181818181818182,0,"Down",0.273,0.9975,"",""
"GO_PROTEIN_METHYLTRANSFERASE_ACTIVITY",63,0,0.0317460317460317,"Up",0.276,0.9975,"ENSMUSG00000027589","Pcmtd2"
"GO_FRIZZLED_BINDING",33,0.0303030303030303,0.181818181818182,"Up",0.277,0.9975,"ENSMUSG00000036856, ENSMUSG00000026167, ENSMUSG00000034177","Wnt4, Wnt10a, Rnf43"
