"","NGenes","PropDown","PropUp","Direction","PValue","FDR","differential_genes_gene_id","differential_genes_gene_name"
"GO_7_METHYLGUANOSINE_RNA_CAPPING",33,0.0303030303030303,0.181818181818182,"Up",0.018,0.678310714285714,"ENSMUSG00000006599","Gtf2h1"
"GO_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS",123,0.16260162601626,0.0813008130081301,"Down",0.018,0.678310714285714,"ENSMUSG00000028553, ENSMUSG00000045730, ENSMUSG00000028195, ENSMUSG00000024620, ENSMUSG00000024659, ENSMUSG00000000489, ENSMUSG00000041380, ENSMUSG00000032487, ENSMUSG00000055782, ENSMUSG00000031980, ENSMUSG00000039004, ENSMUSG00000000440, ENSMUSG00000040564, ENSMUSG00000021948, ENSMUSG00000059456","Angptl3, Adrb2, Cyr61, Pdgfrb, Anxa1, Pdgfb, Htr2c, Ptgs2, Abcd2, Agt, Bmp6, Pparg, Apoc1, Prkcd, Ptk2b"
"GO_PROTEIN_ACYLATION",138,0.0217391304347826,0.115942028985507,"Up",0.018,0.678310714285714,"ENSMUSG00000059288, ENSMUSG00000031823, ENSMUSG00000027671, ENSMUSG00000009471","Cdyl, Zdhhc7, Actl6a, Myod1"
"GO_NEGATIVE_REGULATION_OF_TOR_SIGNALING",30,0,0.0333333333333333,"Up",0.018,0.678310714285714,"",""
"GO_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY",26,0.269230769230769,0.0384615384615385,"Down",0.019,0.678310714285714,"ENSMUSG00000015053, ENSMUSG00000029570, ENSMUSG00000040856, ENSMUSG00000056313, ENSMUSG00000041911, ENSMUSG00000028086","Gata2, Lfng, Dlk1, 1810011O10Rik, Dlx1, Fbxw7"
"GO_TERPENOID_METABOLIC_PROCESS",95,0.168421052631579,0.0315789473684211,"Down",0.019,0.678310714285714,"ENSMUSG00000046402, ENSMUSG00000029134, ENSMUSG00000049796, ENSMUSG00000017009, ENSMUSG00000027202, ENSMUSG00000009281, ENSMUSG00000024087, ENSMUSG00000013584, ENSMUSG00000032291, ENSMUSG00000066026, ENSMUSG00000032327","Rbp1, Plb1, Crh, Sdc4, Slc12a1, Rarres2, Cyp1b1, Aldh1a2, Crabp1, Dhrs3, Stra6"
"GO_ACTIVATION_OF_PROTEIN_KINASE_B_ACTIVITY",21,0.142857142857143,0.0476190476190476,"Down",0.019,0.678310714285714,"ENSMUSG00000033717, ENSMUSG00000000489","Adra2a, Pdgfb"
"GO_NEURON_APOPTOTIC_PROCESS",32,0.0625,0.125,"Up",0.019,0.678310714285714,"",""
"GO_TEMPERATURE_HOMEOSTASIS",26,0.115384615384615,0,"Down",0.019,0.678310714285714,"ENSMUSG00000045730, ENSMUSG00000027568","Adrb2, Ntsr1"
"GO_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS",12,0.166666666666667,0,"Down",0.02,0.678310714285714,"ENSMUSG00000039037, ENSMUSG00000028413","St6galnac5, B4galt1"
"GO_NITROGEN_CYCLE_METABOLIC_PROCESS",12,0.0833333333333333,0,"Down",0.02,0.678310714285714,"ENSMUSG00000076441","Ass1"
"GO_ARGININE_METABOLIC_PROCESS",16,0.125,0.0625,"Down",0.021,0.678310714285714,"ENSMUSG00000076441","Ass1"
"GO_ORGANIC_HYDROXY_COMPOUND_CATABOLIC_PROCESS",68,0.102941176470588,0.0735294117647059,"Down",0.021,0.678310714285714,"ENSMUSG00000073424, ENSMUSG00000027568, ENSMUSG00000026818, ENSMUSG00000075707","Cyp4f15, Ntsr1, Cel, Dio3"
"GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_ELONGATION_FROM_RNA_POLYMERASE_II_PROMOTER",12,0,0.0833333333333333,"Up",0.021,0.678310714285714,"",""
"GO_CELLULAR_HORMONE_METABOLIC_PROCESS",92,0.0760869565217391,0.0543478260869565,"Down",0.021,0.678310714285714,"ENSMUSG00000046027, ENSMUSG00000029134, ENSMUSG00000046402, ENSMUSG00000032291, ENSMUSG00000066026, ENSMUSG00000013584, ENSMUSG00000024087","Stard5, Plb1, Rbp1, Crabp1, Dhrs3, Aldh1a2, Cyp1b1"
"GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS",48,0.25,0,"Down",0.022,0.678310714285714,"ENSMUSG00000003032, ENSMUSG00000031980, ENSMUSG00000039005, ENSMUSG00000055148, ENSMUSG00000032487, ENSMUSG00000021367, ENSMUSG00000076441, ENSMUSG00000020122, ENSMUSG00000037405, ENSMUSG00000059456","Klf4, Agt, Tlr4, Klf2, Ptgs2, Edn1, Ass1, Egfr, Icam1, Ptk2b"
"GO_NEGATIVE_REGULATION_OF_HEART_GROWTH",12,0.25,0,"Down",0.022,0.678310714285714,"ENSMUSG00000053137, ENSMUSG00000032440, ENSMUSG00000050953","Mapk11, Tgfbr2, Gja1"
"GO_RESPONSE_TO_COLD",41,0.24390243902439,0.0975609756097561,"Down",0.022,0.678310714285714,"ENSMUSG00000026029, ENSMUSG00000021250, ENSMUSG00000034855, ENSMUSG00000045730, ENSMUSG00000037428, ENSMUSG00000032942, ENSMUSG00000000440","Casp8, Fos, Cxcl10, Adrb2, Vgf, Ucp3, Pparg"
"GO_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION",92,0.228260869565217,0.0434782608695652,"Down",0.022,0.678310714285714,"ENSMUSG00000034881, ENSMUSG00000045730, ENSMUSG00000050953, ENSMUSG00000031980, ENSMUSG00000019772, ENSMUSG00000024256, ENSMUSG00000036437, ENSMUSG00000029084, ENSMUSG00000021367, ENSMUSG00000047250, ENSMUSG00000040016, ENSMUSG00000009545, ENSMUSG00000026360, ENSMUSG00000033717, ENSMUSG00000019997, ENSMUSG00000032487, ENSMUSG00000037405","Tbxa2r, Adrb2, Gja1, Agt, Vip, Adcyap1, Npy1r, Cd38, Edn1, Ptgs1, Ptger3, Kcnq1, Rgs2, Adra2a, Ctgf, Ptgs2, Icam1"
"GO_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE",22,0.227272727272727,0.0454545454545455,"Down",0.022,0.678310714285714,"ENSMUSG00000000489, ENSMUSG00000073424, ENSMUSG00000050953, ENSMUSG00000031980, ENSMUSG00000022505","Pdgfb, Cyp4f15, Gja1, Agt, Emp2"
"GO_ORGAN_MATURATION",18,0.166666666666667,0.0555555555555556,"Down",0.022,0.678310714285714,"ENSMUSG00000013584, ENSMUSG00000020053","Aldh1a2, Igf1"
"GO_POSITIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS",12,0.166666666666667,0,"Down",0.022,0.678310714285714,"ENSMUSG00000028086","Fbxw7"
"GO_REGULATION_OF_PROTEIN_EXPORT_FROM_NUCLEUS",32,0.03125,0.15625,"Up",0.022,0.678310714285714,"ENSMUSG00000024985, ENSMUSG00000020184","Tcf7l2, Mdm2"
"GO_REACTIVE_NITROGEN_SPECIES_METABOLIC_PROCESS",17,0.117647058823529,0,"Down",0.022,0.678310714285714,"ENSMUSG00000037580, ENSMUSG00000024087","Gch1, Cyp1b1"
"GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS",27,0.259259259259259,0.0740740740740741,"Down",0.023,0.678310714285714,"ENSMUSG00000050711, ENSMUSG00000037411, ENSMUSG00000037405, ENSMUSG00000049001, ENSMUSG00000002289","Scg2, Serpine1, Icam1, Ndnf, Angptl4"
"GO_REGULATION_OF_GLOMERULAR_FILTRATION",12,0.25,0.0833333333333333,"Down",0.023,0.678310714285714,"ENSMUSG00000022505, ENSMUSG00000000489, ENSMUSG00000050953","Emp2, Pdgfb, Gja1"
"GO_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS",65,0.230769230769231,0,"Down",0.023,0.678310714285714,"ENSMUSG00000020122, ENSMUSG00000032487, ENSMUSG00000059456, ENSMUSG00000037405, ENSMUSG00000076441, ENSMUSG00000021367, ENSMUSG00000031980, ENSMUSG00000003032, ENSMUSG00000001348, ENSMUSG00000055148, ENSMUSG00000039005","Egfr, Ptgs2, Ptk2b, Icam1, Ass1, Edn1, Agt, Klf4, Acp5, Klf2, Tlr4"
"GO_RAC_PROTEIN_SIGNAL_TRANSDUCTION",18,0,0.222222222222222,"Up",0.023,0.678310714285714,"",""
"GO_REGULATION_OF_VASODILATION",45,0.2,0.0222222222222222,"Down",0.023,0.678310714285714,"ENSMUSG00000045730, ENSMUSG00000024256, ENSMUSG00000033717, ENSMUSG00000019772, ENSMUSG00000050953, ENSMUSG00000031980","Adrb2, Adcyap1, Adra2a, Vip, Gja1, Agt"
"GO_HEXOSE_TRANSMEMBRANE_TRANSPORT",16,0.1875,0.0625,"Down",0.023,0.678310714285714,"ENSMUSG00000018566","Slc2a4"
"GO_NEGATIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE",19,0.157894736842105,0.0526315789473684,"Down",0.023,0.678310714285714,"ENSMUSG00000024190","Dusp1"
"GO_NEGATIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS",16,0.125,0,"Down",0.023,0.678310714285714,"ENSMUSG00000001348","Acp5"
"GO_BILE_ACID_AND_BILE_SALT_TRANSPORT",27,0.111111111111111,0.037037037037037,"Down",0.023,0.678310714285714,"ENSMUSG00000020733, ENSMUSG00000029321, ENSMUSG00000030235","Slc9a3r1, Slc10a6, Slco1c1"
"GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION",12,0.416666666666667,0,"Down",0.024,0.678310714285714,"ENSMUSG00000009545, ENSMUSG00000019997, ENSMUSG00000026360","Kcnq1, Ctgf, Rgs2"
"GO_REGULATION_OF_NITRIC_OXIDE_BIOSYNTHETIC_PROCESS",53,0.245283018867925,0,"Down",0.024,0.678310714285714,"ENSMUSG00000032487, ENSMUSG00000020122, ENSMUSG00000076441, ENSMUSG00000021367, ENSMUSG00000059456, ENSMUSG00000037405, ENSMUSG00000003032, ENSMUSG00000031980, ENSMUSG00000001348, ENSMUSG00000055148, ENSMUSG00000039005","Ptgs2, Egfr, Ass1, Edn1, Ptk2b, Icam1, Klf4, Agt, Acp5, Klf2, Tlr4"
"GO_METHIONINE_METABOLIC_PROCESS",18,0.111111111111111,0.277777777777778,"Up",0.025,0.678310714285714,"ENSMUSG00000062937","Mtap"
"GO_PROTEIN_MANNOSYLATION",17,0,0.176470588235294,"Up",0.025,0.678310714285714,"",""
"GO_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE",33,0.151515151515152,0.0606060606060606,"Down",0.025,0.678310714285714,"ENSMUSG00000048583, ENSMUSG00000026946, ENSMUSG00000030111, ENSMUSG00000000440, ENSMUSG00000074151","Igf2, Nmi, A2m, Pparg, Nlrc5"
"GO_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT",21,0.142857142857143,0.0952380952380952,"Down",0.025,0.678310714285714,"ENSMUSG00000018566","Slc2a4"
"GO_MUSCLE_ADAPTATION",29,0.137931034482759,0,"Down",0.025,0.678310714285714,"ENSMUSG00000005583","Mef2c"
