"","NGenes","PropDown","PropUp","Direction","PValue","FDR"
"GO_U2_TYPE_PRESPLICEOSOME",16,0.25,0.375,"Up",0.05,0.265375
"GO_AP_TYPE_MEMBRANE_COAT_ADAPTOR_COMPLEX",36,0.277777777777778,0.111111111111111,"Down",0.05,0.265375
"GO_MICROTUBULE_ORGANIZING_CENTER_PART",129,0.0542635658914729,0.271317829457364,"Up",0.052,0.273564220183486
"GO_CYTOCHROME_COMPLEX",18,0.444444444444444,0.111111111111111,"Down",0.053,0.276340909090909
"GO_DNA_DIRECTED_RNA_POLYMERASE_II_CORE_COMPLEX",14,0.5,0.142857142857143,"Down",0.055,0.281881578947368
"GO_PARANODE_REGION_OF_AXON",10,0.5,0,"Down",0.056,0.281881578947368
"GO_NUCLEAR_SPECK",180,0.116666666666667,0.255555555555556,"Up",0.056,0.281881578947368
"GO_TRANS_GOLGI_NETWORK",173,0.184971098265896,0.0982658959537572,"Down",0.056,0.281881578947368
"GO_EXOCYTIC_VESICLE",140,0.307142857142857,0.0714285714285714,"Down",0.057,0.284465217391304
"GO_TRANS_GOLGI_NETWORK_MEMBRANE",69,0.202898550724638,0.0869565217391304,"Down",0.058,0.287004310344828
"GO_ORGANELLAR_RIBOSOME",67,0.358208955223881,0,"Down",0.06,0.2895
"GO_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX",69,0.188405797101449,0.246376811594203,"Up",0.06,0.2895
"GO_COATED_VESICLE",207,0.188405797101449,0.101449275362319,"Down",0.06,0.2895
"GO_GOLGI_ASSOCIATED_VESICLE",77,0.181818181818182,0.103896103896104,"Down",0.061,0.2919125
"GO_TCTN_B9D_COMPLEX",11,0,0.363636363636364,"Up",0.063,0.294207317073171
"GO_CLATHRIN_ADAPTOR_COMPLEX",27,0.333333333333333,0.111111111111111,"Down",0.063,0.294207317073171
"GO_SITE_OF_DOUBLE_STRAND_BREAK",28,0.0714285714285714,0.321428571428571,"Up",0.063,0.294207317073171
"GO_TRANSCRIPTIONAL_REPRESSOR_COMPLEX",68,0.161764705882353,0.25,"Up",0.064,0.296504032258064
"GO_LATE_ENDOSOME_MEMBRANE",90,0.222222222222222,0.0777777777777778,"Down",0.065,0.29861811023622
"GO_CILIARY_TIP",42,0.0952380952380952,0.357142857142857,"Up",0.066,0.29861811023622
"GO_ROUGH_ENDOPLASMIC_RETICULUM_MEMBRANE",19,0.263157894736842,0.105263157894737,"Down",0.066,0.29861811023622
"GO_CLATHRIN_COATED_ENDOCYTIC_VESICLE",51,0.254901960784314,0.0980392156862745,"Down",0.071,0.31643023255814
"GO_MOTILE_CILIUM",86,0.0697674418604651,0.244186046511628,"Up",0.071,0.31643023255814
"GO_OUTER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX",10,0.6,0.1,"Down",0.072,0.31845
"GO_PHOTORECEPTOR_DISC_MEMBRANE",15,0.133333333333333,0.333333333333333,"Up",0.073,0.319973684210526
"GO_CILIARY_PLASM",73,0.0273972602739726,0.246575342465753,"Up",0.074,0.319973684210526
"GO_CELL_JUNCTION",1057,0.220435193945128,0.128666035950804,"Down",0.074,0.319973684210526
"GO_PERICENTRIC_HETEROCHROMATIN",13,0,0.384615384615385,"Up",0.076,0.326227611940299
"GO_AUTOPHAGOSOME_MEMBRANE",25,0.28,0.04,"Down",0.078,0.332388888888889
"GO_ENDOCYTIC_VESICLE",225,0.226666666666667,0.111111111111111,"Down",0.079,0.334202205882353
"GO_NUCLEOID",39,0,0.128205128205128,"Up",0.081,0.340215328467153
"GO_GOLGI_APPARATUS",1288,0.170807453416149,0.132763975155279,"Down",0.082,0.341945652173913
"GO_VACUOLAR_PART",613,0.218597063621533,0.101141924959217,"Down",0.083,0.342882978723404
"GO_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE",38,0.315789473684211,0.105263157894737,"Down",0.084,0.342882978723404
"GO_EXTRINSIC_COMPONENT_OF_MEMBRANE",235,0.182978723404255,0.131914893617021,"Down",0.084,0.342882978723404
"GO_GOLGI_ASSOCIATED_VESICLE_MEMBRANE",46,0.195652173913043,0.0869565217391304,"Down",0.085,0.34378125
"GO_CYTOPLASMIC_DYNEIN_COMPLEX",15,0.266666666666667,0.133333333333333,"Down",0.086,0.34378125
"GO_COPI_COATED_VESICLE",22,0.227272727272727,0,"Down",0.086,0.34378125
"GO_LATE_ENDOSOME",190,0.205263157894737,0.0947368421052632,"Down",0.087,0.344642857142857
"GO_RIBONUCLEOPROTEIN_COMPLEX",639,0.287949921752739,0.104851330203443,"Down",0.088,0.344642857142857
"GO_EXON_EXON_JUNCTION_COMPLEX",19,0.157894736842105,0.263157894736842,"Up",0.088,0.344642857142857
"GO_ORGANELLAR_SMALL_RIBOSOMAL_SUBUNIT",25,0.36,0,"Down",0.09,0.34547
"GO_PROTEASOME_REGULATORY_PARTICLE_BASE_SUBCOMPLEX",12,0.25,0,"Down",0.09,0.34547
"GO_SECRETORY_VESICLE",400,0.1975,0.1225,"Down",0.09,0.34547
"GO_ORGANELLE_ENVELOPE_LUMEN",70,0.3,0.114285714285714,"Down",0.091,0.347016556291391
"GO_CILIARY_PART",267,0.0973782771535581,0.247191011235955,"Up",0.094,0.356161184210526
"GO_DNA_DIRECTED_RNA_POLYMERASE_I_COMPLEX",13,0.384615384615385,0,"Down",0.096,0.359055194805195
"GO_EXOCYTIC_VESICLE_MEMBRANE",55,0.381818181818182,0.0181818181818182,"Down",0.096,0.359055194805195
"GO_NUCLEAR_HETEROCHROMATIN",31,0.032258064516129,0.193548387096774,"Up",0.1,0.37168064516129
"GO_VOLTAGE_GATED_SODIUM_CHANNEL_COMPLEX",13,0.538461538461538,0.0769230769230769,"Down",0.103,0.37928164556962
"GO_VACUOLE",1047,0.20152817574021,0.106972301814709,"Down",0.104,0.37928164556962
"GO_CORNIFIED_ENVELOPE",10,0.1,0.1,"Down",0.104,0.37928164556962
"GO_LYTIC_VACUOLE_MEMBRANE",247,0.214574898785425,0.0850202429149798,"Down",0.107,0.387820754716981
"GO_INTRACILIARY_TRANSPORT_PARTICLE",28,0.0357142857142857,0.214285714285714,"Up",0.108,0.389015625
"GO_COSTAMERE",18,0.0555555555555556,0.277777777777778,"Up",0.111,0.39251226993865
"GO_CENTRIOLAR_SATELLITE",23,0.0434782608695652,0.260869565217391,"Up",0.111,0.39251226993865
"GO_LAMELLAR_BODY",14,0,0,"Down",0.111,0.39251226993865
"GO_DNA_HELICASE_COMPLEX",13,0.307692307692308,0.0769230769230769,"Down",0.114,0.398281818181818
"GO_CORTICAL_CYTOSKELETON",77,0.220779220779221,0.0779220779220779,"Down",0.114,0.398281818181818
"GO_NUCLEAR_INCLUSION_BODY",10,0,0.2,"Up",0.115,0.399370481927711
"GO_EARLY_ENDOSOME",259,0.204633204633205,0.142857142857143,"Down",0.116,0.400446107784431
"GO_CYTOPLASMIC_REGION",269,0.219330855018587,0.122676579925651,"Down",0.118,0.403597058823529
"GO_NODE_OF_RANVIER",14,0.571428571428571,0.142857142857143,"Down",0.119,0.403597058823529
"GO_CONDENSED_NUCLEAR_CHROMOSOME",72,0.0833333333333333,0.277777777777778,"Up",0.119,0.403597058823529
"GO_HETEROCHROMATIN",62,0.0967741935483871,0.161290322580645,"Up",0.12,0.404622807017544
"GO_PHAGOCYTIC_CUP",17,0.352941176470588,0.0588235294117647,"Down",0.123,0.407629310344828
"GO_ENDOCYTIC_VESICLE_MEMBRANE",132,0.227272727272727,0.113636363636364,"Down",0.123,0.407629310344828
"GO_TELOMERE_CAP_COMPLEX",11,0.0909090909090909,0.181818181818182,"Up",0.123,0.407629310344828
"GO_ANAPHASE_PROMOTING_COMPLEX",20,0.15,0.05,"Down",0.124,0.408608571428571
"GO_CILIARY_MEMBRANE",68,0.147058823529412,0.235294117647059,"Up",0.127,0.41615625
"GO_PROTEIN_KINASE_COMPLEX",86,0.13953488372093,0.162790697674419,"Up",0.128,0.417076271186441
"GO_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX",29,0.103448275862069,0.172413793103448,"Up",0.129,0.41798595505618
"GO_MICROTUBULE_PLUS_END",16,0.0625,0.1875,"Up",0.13,0.418885474860335
"GO_NUCLEOLAR_PART",59,0.305084745762712,0.0508474576271186,"Down",0.132,0.422991666666667
"GO_SECRETORY_GRANULE_MEMBRANE",67,0.164179104477612,0.0746268656716418,"Down",0.133,0.423853591160221
"GO_MISMATCH_REPAIR_COMPLEX",10,0,0.2,"Up",0.134,0.424706043956044
"GO_RIBONUCLEOPROTEIN_GRANULE",132,0.204545454545455,0.113636363636364,"Down",0.139,0.436597297297297
"GO_NUCLEAR_BODY",320,0.115625,0.215625,"Up",0.14,0.436597297297297
"GO_CYTOPLASMIC_SIDE_OF_MEMBRANE",162,0.203703703703704,0.148148148148148,"Down",0.14,0.436597297297297
"GO_XY_BODY",13,0.153846153846154,0.0769230769230769,"Down",0.141,0.437362903225806
"GO_NUCLEAR_NUCLEOSOME",10,0.2,0.1,"Down",0.144,0.444312834224599
"GO_POLYSOME",34,0.264705882352941,0.205882352941176,"Down",0.147,0.451188829787234
"GO_WNT_SIGNALOSOME",11,0.181818181818182,0.272727272727273,"Up",0.151,0.461055555555556
"GO_MICROTUBULE_END",21,0.0952380952380952,0.19047619047619,"Up",0.152,0.461676315789474
"GO_AXONEME_PART",18,0,0.111111111111111,"Up",0.155,0.464031100478469
"GO_TRANSCRIPTION_ELONGATION_FACTOR_COMPLEX",36,0.111111111111111,0.194444444444444,"Up",0.156,0.464031100478469
"GO_PERICENTRIOLAR_MATERIAL",18,0.111111111111111,0.277777777777778,"Up",0.159,0.464031100478469
"GO_ACTIN_CYTOSKELETON",409,0.205378973105134,0.112469437652812,"Down",0.161,0.464031100478469
"GO_CYTOSOLIC_PROTEASOME_COMPLEX",11,0.181818181818182,0.0909090909090909,"Down",0.161,0.464031100478469
"GO_SODIUM_POTASSIUM_EXCHANGING_ATPASE_COMPLEX",10,0.3,0.4,"Up",0.162,0.464031100478469
"GO_GLIAL_CELL_PROJECTION",14,0.214285714285714,0.357142857142857,"Up",0.162,0.464031100478469
"GO_ORGANELLE_INNER_MEMBRANE",462,0.279220779220779,0.114718614718615,"Down",0.163,0.464031100478469
"GO_ENVELOPE",956,0.21652719665272,0.133891213389121,"Down",0.163,0.464031100478469
"GO_BASAL_LAMINA",19,0.0526315789473684,0.368421052631579,"Up",0.164,0.464031100478469
"GO_CILIARY_TRANSITION_ZONE",23,0.0434782608695652,0.304347826086957,"Up",0.164,0.464031100478469
"GO_SAGA_TYPE_COMPLEX",29,0.103448275862069,0.206896551724138,"Up",0.164,0.464031100478469
"GO_ACTIN_FILAMENT",66,0.212121212121212,0.106060606060606,"Down",0.165,0.464031100478469
"GO_SPINDLE_POLE",109,0.100917431192661,0.201834862385321,"Up",0.165,0.464031100478469
"GO_SODIUM_CHANNEL_COMPLEX",15,0.466666666666667,0.0666666666666667,"Down",0.166,0.464031100478469
"GO_NUCLEAR_TRANSCRIPTIONAL_REPRESSOR_COMPLEX",21,0.142857142857143,0.238095238095238,"Up",0.167,0.464031100478469
"GO_LEADING_EDGE_MEMBRANE",125,0.224,0.16,"Down",0.168,0.464031100478469
"GO_NUCLEOPLASM_PART",630,0.123809523809524,0.196825396825397,"Up",0.168,0.464031100478469
"GO_SMN_COMPLEX",11,0.0909090909090909,0.181818181818182,"Up",0.168,0.464031100478469
"GO_CILIUM",395,0.106329113924051,0.222784810126582,"Up",0.174,0.478364285714286
"GO_CLATHRIN_SCULPTED_VESICLE",12,0.333333333333333,0.0833333333333333,"Down",0.175,0.478841232227488
"GO_MITOCHONDRIAL_ENVELOPE",607,0.268533772652389,0.123558484349259,"Down",0.179,0.483397674418605
"GO_CENTROSOME",445,0.098876404494382,0.193258426966292,"Up",0.179,0.483397674418605
"GO_SYNAPTONEMAL_COMPLEX",30,0.1,0.333333333333333,"Up",0.18,0.483397674418605
"GO_PRESYNAPSE",272,0.301470588235294,0.0992647058823529,"Down",0.18,0.483397674418605
"GO_AXONEMAL_DYNEIN_COMPLEX",11,0,0.0909090909090909,"Up",0.181,0.483840277777778
"GO_PIGMENT_GRANULE",100,0.15,0.07,"Down",0.183,0.484713302752294
"GO_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX",21,0.0476190476190476,0.0952380952380952,"Up",0.183,0.484713302752294
"GO_CONNEXON_COMPLEX",16,0.125,0.375,"Up",0.184,0.485143835616438
"GO_PROTEIN_PHOSPHATASE_TYPE_1_COMPLEX",10,0.3,0,"Down",0.185,0.485570454545455
"GO_SMN_SM_PROTEIN_COMPLEX",16,0.375,0.0625,"Down",0.189,0.486211538461538
"GO_ATPASE_COMPLEX",23,0.217391304347826,0.260869565217391,"Up",0.189,0.486211538461538
"GO_CYTOPLASMIC_MRNA_PROCESSING_BODY",59,0.220338983050847,0.0677966101694915,"Down",0.19,0.486211538461538
"GO_EXTRINSIC_COMPONENT_OF_PLASMA_MEMBRANE",130,0.2,0.130769230769231,"Down",0.191,0.486211538461538
"GO_CELL_CORTEX_PART",112,0.196428571428571,0.0982142857142857,"Down",0.191,0.486211538461538
"GO_BAF_TYPE_COMPLEX",22,0.136363636363636,0.181818181818182,"Up",0.191,0.486211538461538
"GO_SPERM_FLAGELLUM",46,0.0869565217391304,0.195652173913043,"Up",0.192,0.486211538461538
"GO_MICROVILLUS_MEMBRANE",16,0.1875,0.1875,"Up",0.193,0.486211538461538
"GO_STEREOCILIUM_BUNDLE",38,0.157894736842105,0.0789473684210526,"Down",0.193,0.486211538461538
"GO_GLYCOPROTEIN_COMPLEX",21,0.0952380952380952,0.19047619047619,"Up",0.195,0.486211538461538
"GO_FILOPODIUM_MEMBRANE",18,0.166666666666667,0.333333333333333,"Up",0.196,0.486211538461538
"GO_LATERAL_ELEMENT",10,0,0.3,"Up",0.196,0.486211538461538
"GO_IMMUNOLOGICAL_SYNAPSE",31,0.258064516129032,0.0645161290322581,"Down",0.197,0.486211538461538
"GO_COPI_VESICLE_COAT",12,0.166666666666667,0,"Down",0.197,0.486211538461538
"GO_TERMINAL_BOUTON",63,0.317460317460317,0.0793650793650794,"Down",0.199,0.488751012145749
"GO_PSEUDOPODIUM",15,0.133333333333333,0.0666666666666667,"Down",0.202,0.488751012145749
"GO_NEURONAL_POSTSYNAPTIC_DENSITY",51,0.431372549019608,0.117647058823529,"Down",0.203,0.488751012145749
"GO_INHIBITORY_SYNAPSE",12,0.416666666666667,0,"Down",0.203,0.488751012145749
"GO_CELL_LEADING_EDGE",330,0.212121212121212,0.154545454545455,"Down",0.204,0.488751012145749
"GO_SCF_UBIQUITIN_LIGASE_COMPLEX",31,0.258064516129032,0.129032258064516,"Down",0.205,0.488751012145749
"GO_PRONUCLEUS",14,0.0714285714285714,0.357142857142857,"Up",0.208,0.488751012145749
"GO_CHD_TYPE_COMPLEX",17,0.176470588235294,0.235294117647059,"Up",0.208,0.488751012145749
"GO_ANCHORING_JUNCTION",457,0.221006564551422,0.12472647702407,"Down",0.208,0.488751012145749
"GO_AUTOPHAGOSOME",74,0.175675675675676,0.0405405405405405,"Down",0.208,0.488751012145749
"GO_PHAGOCYTIC_VESICLE_MEMBRANE",50,0.16,0.1,"Down",0.208,0.488751012145749
"GO_ER_TO_GOLGI_TRANSPORT_VESICLE_MEMBRANE",38,0.105263157894737,0.0526315789473684,"Down",0.209,0.488751012145749
"GO_PHOSPHATIDYLINOSITOL_3_KINASE_COMPLEX",19,0.105263157894737,0.0526315789473684,"Down",0.209,0.488751012145749
"GO_PRE_AUTOPHAGOSOMAL_STRUCTURE",28,0.142857142857143,0.0357142857142857,"Down",0.212,0.49215
"GO_MHC_CLASS_II_PROTEIN_COMPLEX",8,0.25,0,"Down",0.213,0.49215
