"","NGenes","PropDown","PropUp","Direction","PValue","FDR","differential_genes_gene_id","differential_genes_gene_name"
"GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS",12,0.0833333333333333,0.75,"Up",0.001,0.00257641196013289,"ENSMUSG00000059552, ENSMUSG00000042406, ENSMUSG00000056501, ENSMUSG00000025408, ENSMUSG00000020484, ENSMUSG00000026663, ENSMUSG00000026628, ENSMUSG00000015461","Trp53, Atf4, Cebpb, Ddit3, Xbp1, Atf6, Atf3, Atf6b"
"GO_MYELOID_DENDRITIC_CELL_DIFFERENTIATION",19,0.0526315789473684,0.736842105263158,"Up",0.001,0.00257641196013289,"ENSMUSG00000021356, ENSMUSG00000002111, ENSMUSG00000002603, ENSMUSG00000035678, ENSMUSG00000019969, ENSMUSG00000030339, ENSMUSG00000032440, ENSMUSG00000026630, ENSMUSG00000039191, ENSMUSG00000018916, ENSMUSG00000002983, ENSMUSG00000034266, ENSMUSG00000022901","Irf4, Spi1, Tgfb1, Tnfsf9, Psen1, Ltbr, Tgfbr2, Batf3, Rbpj, Csf2, Relb, Batf, Cd86"
"GO_VACUOLAR_ACIDIFICATION",15,0.0666666666666667,0.733333333333333,"Up",0.001,0.00257641196013289,"ENSMUSG00000022125, ENSMUSG00000001750, ENSMUSG00000033379, ENSMUSG00000032245, ENSMUSG00000015575, ENSMUSG00000024121, ENSMUSG00000030720, ENSMUSG00000026177","Cln5, Tcirg1, Atp6v0b, Cln6, Atp6v0e, Atp6v0c, Cln3, Slc11a1"
"GO_PINOCYTOSIS",11,0,0.727272727272727,"Up",0.001,0.00257641196013289,"ENSMUSG00000033335, ENSMUSG00000016528, ENSMUSG00000020143, ENSMUSG00000032577, ENSMUSG00000030793, ENSMUSG00000027423, ENSMUSG00000027293","Dnm2, Mapkapk2, Dock2, Mapkapk3, Pycard, Snx5, Ehd4"
"GO_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA",11,0.0909090909090909,0.727272727272727,"Up",0.001,0.00257641196013289,"ENSMUSG00000024349, ENSMUSG00000037523, ENSMUSG00000032344, ENSMUSG00000059714, ENSMUSG00000048806, ENSMUSG00000041241, ENSMUSG00000004451","Tmem173, Mavs, Mb21d1, Flot1, Ifnb1, Mul1, Ralb"
"GO_REGULATION_OF_INTERLEUKIN_2_BIOSYNTHETIC_PROCESS",18,0.0555555555555556,0.722222222222222,"Up",0.001,0.00257641196013289,"ENSMUSG00000035914, ENSMUSG00000027398, ENSMUSG00000032093, ENSMUSG00000026928, ENSMUSG00000023274, ENSMUSG00000021356, ENSMUSG00000022901, ENSMUSG00000020919, ENSMUSG00000036526, ENSMUSG00000027399, ENSMUSG00000075122, ENSMUSG00000030124","Cd276, Il1b, Cd3e, Card9, Cd4, Irf4, Cd86, Stat5b, Card11, Il1a, Cd80, Lag3"
"GO_LYMPHOCYTE_CHEMOTAXIS",28,0.0357142857142857,0.714285714285714,"Up",0.001,0.00257641196013289,"ENSMUSG00000019122, ENSMUSG00000034855, ENSMUSG00000026573, ENSMUSG00000050232, ENSMUSG00000023078, ENSMUSG00000000982, ENSMUSG00000031451, ENSMUSG00000020573, ENSMUSG00000018920, ENSMUSG00000035042, ENSMUSG00000054400, ENSMUSG00000031779, ENSMUSG00000079227, ENSMUSG00000035385, ENSMUSG00000039936, ENSMUSG00000004814, ENSMUSG00000025473, ENSMUSG00000018930, ENSMUSG00000020702","Ccl9, Cxcl10, Xcl1, Cxcr3, Cxcl13, Ccl3, Gas6, Pik3cg, Cxcl16, Ccl5, Cklf, Ccl22, Ccr5, Ccl2, Pik3cd, Ccl24, Adam8, Ccl4, Ccl1"
"GO_REGULATION_OF_INTERLEUKIN_1_SECRETION",28,0.0357142857142857,0.714285714285714,"Up",0.001,0.00257641196013289,"ENSMUSG00000030793, ENSMUSG00000031451, ENSMUSG00000055994, ENSMUSG00000036986, ENSMUSG00000025888, ENSMUSG00000000982, ENSMUSG00000078817, ENSMUSG00000022575, ENSMUSG00000001123, ENSMUSG00000032691, ENSMUSG00000079227, ENSMUSG00000055170, ENSMUSG00000042677, ENSMUSG00000070390, ENSMUSG00000039942, ENSMUSG00000029468, ENSMUSG00000037860, ENSMUSG00000033538, ENSMUSG00000037944","Pycard, Gas6, Nod2, Pml, Casp1, Ccl3, Nlrp12, Gsdmd, Lgals9, Nlrp3, Ccr5, Ifng, Zc3h12a, Nlrp1b, Ptger4, P2rx7, Aim2, Casp4, Ccr7"
"GO_POSITIVE_REGULATION_OF_INTERLEUKIN_1_SECRETION",21,0.0476190476190476,0.714285714285714,"Up",0.001,0.00257641196013289,"ENSMUSG00000001123, ENSMUSG00000037860, ENSMUSG00000030793, ENSMUSG00000022575, ENSMUSG00000025888, ENSMUSG00000000982, ENSMUSG00000078817, ENSMUSG00000055994, ENSMUSG00000029468, ENSMUSG00000070390, ENSMUSG00000033538, ENSMUSG00000032691, ENSMUSG00000079227, ENSMUSG00000055170","Lgals9, Aim2, Pycard, Gsdmd, Casp1, Ccl3, Nlrp12, Nod2, P2rx7, Nlrp1b, Casp4, Nlrp3, Ccr5, Ifng"
"GO_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY",14,0.0714285714285714,0.714285714285714,"Up",0.001,0.00257641196013289,"ENSMUSG00000020399, ENSMUSG00000032508, ENSMUSG00000045322, ENSMUSG00000025017, ENSMUSG00000060477, ENSMUSG00000059883, ENSMUSG00000040522, ENSMUSG00000044583, ENSMUSG00000036908, ENSMUSG00000059866","Havcr2, Myd88, Tlr9, Pik3ap1, Irak2, Irak4, Tlr8, Tlr7, Unc93b1, Tnip2"
"GO_RESPONSE_TO_MURAMYL_DIPEPTIDE",14,0.0714285714285714,0.714285714285714,"Up",0.001,0.00257641196013289,"ENSMUSG00000029771, ENSMUSG00000019850, ENSMUSG00000021025, ENSMUSG00000041135, ENSMUSG00000055994, ENSMUSG00000024927, ENSMUSG00000026928, ENSMUSG00000070390, ENSMUSG00000053436","Irf5, Tnfaip3, Nfkbia, Ripk2, Nod2, Rela, Card9, Nlrp1b, Mapk14"
"GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION",17,0,0.705882352941177,"Up",0.001,0.00257641196013289,"ENSMUSG00000032691, ENSMUSG00000022534, ENSMUSG00000019850, ENSMUSG00000016529, ENSMUSG00000042677, ENSMUSG00000039942, ENSMUSG00000031451, ENSMUSG00000036986, ENSMUSG00000078817, ENSMUSG00000060216, ENSMUSG00000030793, ENSMUSG00000001348","Nlrp3, Mefv, Tnfaip3, Il10, Zc3h12a, Ptger4, Gas6, Pml, Nlrp12, Arrb2, Pycard, Acp5"
"GO_MATURE_B_CELL_DIFFERENTIATION",17,0,0.705882352941177,"Up",0.001,0.00257641196013289,"ENSMUSG00000038910, ENSMUSG00000018169, ENSMUSG00000034330, ENSMUSG00000059456, ENSMUSG00000032436, ENSMUSG00000029570, ENSMUSG00000068220, ENSMUSG00000053175, ENSMUSG00000051212, ENSMUSG00000008496","Plcl2, Mfng, Plcg2, Ptk2b, Cmtm7, Lfng, Lgals1, Bcl3, Gpr183, Pou2f2"
"GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY",30,0.0333333333333333,0.7,"Up",0.001,0.00257641196013289,"ENSMUSG00000027995, ENSMUSG00000001729, ENSMUSG00000000982, ENSMUSG00000039005, ENSMUSG00000002603, ENSMUSG00000027398, ENSMUSG00000025779, ENSMUSG00000060477, ENSMUSG00000003283, ENSMUSG00000024401, ENSMUSG00000047123, ENSMUSG00000003184, ENSMUSG00000021025, ENSMUSG00000041135, ENSMUSG00000051439, ENSMUSG00000056529, ENSMUSG00000024670, ENSMUSG00000042228, ENSMUSG00000053436, ENSMUSG00000035042","Tlr2, Akt1, Ccl3, Tlr4, Tgfb1, Il1b, Ly96, Irak2, Hck, Tnf, Ticam1, Irf3, Nfkbia, Ripk2, Cd14, Ptafr, Cd6, Lyn, Mapk14, Ccl5"
"GO_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE",20,0.15,0.7,"Up",0.001,0.00257641196013289,"ENSMUSG00000005413, ENSMUSG00000002603, ENSMUSG00000026573, ENSMUSG00000006611, ENSMUSG00000015316, ENSMUSG00000046718, ENSMUSG00000005681, ENSMUSG00000016529, ENSMUSG00000048806, ENSMUSG00000031805, ENSMUSG00000024401","Hmox1, Tgfb1, Xcl1, Hfe, Slamf1, Bst2, Apoa2, Il10, Ifnb1, Jak3, Tnf"
"GO_REGULATION_OF_T_CELL_CHEMOTAXIS",10,0.1,0.7,"Up",0.001,0.00257641196013289,"ENSMUSG00000034855, ENSMUSG00000035042, ENSMUSG00000023078, ENSMUSG00000052593, ENSMUSG00000026573, ENSMUSG00000079227, ENSMUSG00000005824","Cxcl10, Ccl5, Cxcl13, Adam17, Xcl1, Ccr5, Tnfsf14"
"GO_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS",10,0,0.7,"Up",0.001,0.00257641196013289,"ENSMUSG00000042190, ENSMUSG00000049130, ENSMUSG00000040552, ENSMUSG00000066755, ENSMUSG00000014158, ENSMUSG00000014599, ENSMUSG00000035042","Cmklr1, C5ar1, C3ar1, Tnfsf18, Trpv4, Csf1, Ccl5"
"GO_NEGATIVE_REGULATION_OF_PROTEIN_ACTIVATION_CASCADE",10,0.7,0,"Down",0.001,0.00257641196013289,"ENSMUSG00000022887, ENSMUSG00000068686, ENSMUSG00000023224, ENSMUSG00000016493, ENSMUSG00000030111","Masp1, Cd59b, Serping1, Cd46, A2m"
"GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION",33,0.0606060606060606,0.696969696969697,"Up",0.001,0.00257641196013289,"ENSMUSG00000037922, ENSMUSG00000020399, ENSMUSG00000018909, ENSMUSG00000031451, ENSMUSG00000039005, ENSMUSG00000078817, ENSMUSG00000055148, ENSMUSG00000028359, ENSMUSG00000042677, ENSMUSG00000016529, ENSMUSG00000045322, ENSMUSG00000024401, ENSMUSG00000060216, ENSMUSG00000032312, ENSMUSG00000015316, ENSMUSG00000032109, ENSMUSG00000025340, ENSMUSG00000026288, ENSMUSG00000028048, ENSMUSG00000022488, ENSMUSG00000019850","Bank1, Havcr2, Arrb1, Gas6, Tlr4, Nlrp12, Klf2, Orm3, Zc3h12a, Il10, Tlr9, Tnf, Arrb2, Csk, Slamf1, Nlrx1, Rabgef1, Inpp5d, Gba, Nckap1l, Tnfaip3"
"GO_MATURE_B_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE",13,0,0.692307692307692,"Up",0.001,0.00257641196013289,"ENSMUSG00000051212, ENSMUSG00000034330, ENSMUSG00000068220, ENSMUSG00000018169, ENSMUSG00000059456, ENSMUSG00000029570, ENSMUSG00000053175","Gpr183, Plcg2, Lgals1, Mfng, Ptk2b, Lfng, Bcl3"
"GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS",16,0.1875,0.6875,"Up",0.001,0.00257641196013289,"ENSMUSG00000001123, ENSMUSG00000059552, ENSMUSG00000036931, ENSMUSG00000029468, ENSMUSG00000035042, ENSMUSG00000035992, ENSMUSG00000026285, ENSMUSG00000016529, ENSMUSG00000025473, ENSMUSG00000003873","Lgals9, Trp53, Nfkbid, P2rx7, Ccl5, Fnip1, Pdcd1, Il10, Adam8, Bax"
"GO_POSITIVE_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS",57,0.0701754385964912,0.684210526315789,"Up",0.001,0.00257641196013289,"ENSMUSG00000075122, ENSMUSG00000020125, ENSMUSG00000003206, ENSMUSG00000016528, ENSMUSG00000027399, ENSMUSG00000004296, ENSMUSG00000044583, ENSMUSG00000020919, ENSMUSG00000056529, ENSMUSG00000051498, ENSMUSG00000005413, ENSMUSG00000023274, ENSMUSG00000032093, ENSMUSG00000027398, ENSMUSG00000027072, ENSMUSG00000040522, ENSMUSG00000005681, ENSMUSG00000044827, ENSMUSG00000045322, ENSMUSG00000036526, ENSMUSG00000024927, ENSMUSG00000024401, ENSMUSG00000047123, ENSMUSG00000022901, ENSMUSG00000055170, ENSMUSG00000079227, ENSMUSG00000021457, ENSMUSG00000049577, ENSMUSG00000021356, ENSMUSG00000044701, ENSMUSG00000018899, ENSMUSG00000035914, ENSMUSG00000024399, ENSMUSG00000053175, ENSMUSG00000039005, ENSMUSG00000051457","Cd80, Elane, Ebi3, Mapkapk2, Il1a, Il12b, Tlr7, Stat5b, Ptafr, Tlr6, Hmox1, Cd4, Cd3e, Il1b, Prg3, Tlr8, Apoa2, Tlr1, Tlr9, Card11, Rela, Tnf, Ticam1, Cd86, Ifng, Ccr5, Syk, Zfpm1, Irf4, Il27, Irf1, Cd276, Ltb, Bcl3, Tlr4, Spn"
"GO_GRANULOCYTE_ACTIVATION",19,0.0526315789473684,0.684210526315789,"Up",0.001,0.00257641196013289,"ENSMUSG00000000982, ENSMUSG00000039621, ENSMUSG00000027072, ENSMUSG00000058715, ENSMUSG00000030579, ENSMUSG00000050732, ENSMUSG00000021457, ENSMUSG00000025178, ENSMUSG00000021948, ENSMUSG00000035042","Ccl3, Prex1, Prg3, Fcer1g, Tyrobp, Vamp8, Syk, Pi4k2a, Prkcd, Ccl5"
"GO_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",31,0.0645161290322581,0.67741935483871,"Up",0.001,0.00257641196013289,"ENSMUSG00000025779, ENSMUSG00000060477, ENSMUSG00000020400, ENSMUSG00000039005, ENSMUSG00000059883, ENSMUSG00000032508, ENSMUSG00000045322, ENSMUSG00000044827, ENSMUSG00000051439, ENSMUSG00000079164, ENSMUSG00000031264, ENSMUSG00000051498, ENSMUSG00000008348, ENSMUSG00000002944, ENSMUSG00000040522, ENSMUSG00000027995, ENSMUSG00000044583","Ly96, Irak2, Tnip1, Tlr4, Irak4, Myd88, Tlr9, Tlr1, Cd14, Tlr5, Btk, Tlr6, Ubc, Cd36, Tlr8, Tlr2, Tlr7"
"GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION",24,0.0416666666666667,0.666666666666667,"Up",0.001,0.00257641196013289,"ENSMUSG00000052593, ENSMUSG00000026573, ENSMUSG00000031077, ENSMUSG00000030793, ENSMUSG00000023078, ENSMUSG00000000982, ENSMUSG00000035352, ENSMUSG00000024397, ENSMUSG00000034855, ENSMUSG00000018930, ENSMUSG00000042333, ENSMUSG00000059456, ENSMUSG00000079227, ENSMUSG00000005824, ENSMUSG00000025473, ENSMUSG00000035042","Adam17, Xcl1, Fadd, Pycard, Cxcl13, Ccl3, Ccl12, Aif1, Cxcl10, Ccl4, Tnfrsf14, Ptk2b, Ccr5, Tnfsf14, Adam8, Ccl5"
"GO_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION",21,0,0.666666666666667,"Up",0.001,0.00257641196013289,"ENSMUSG00000024334, ENSMUSG00000041538, ENSMUSG00000038213, ENSMUSG00000042476, ENSMUSG00000026177, ENSMUSG00000037944, ENSMUSG00000024610, ENSMUSG00000055994, ENSMUSG00000030793, ENSMUSG00000006611, ENSMUSG00000037321, ENSMUSG00000024339, ENSMUSG00000031165, ENSMUSG00000023992","H2-Oa, H2-Ob, Tapbpl, Abcb4, Slc11a1, Ccr7, Cd74, Nod2, Pycard, Hfe, Tap1, Tap2, Was, Trem2"
"GO_INTERLEUKIN_1_PRODUCTION",15,0,0.666666666666667,"Up",0.001,0.00257641196013289,"ENSMUSG00000027398, ENSMUSG00000037860, ENSMUSG00000022225, ENSMUSG00000030793, ENSMUSG00000051498, ENSMUSG00000002944, ENSMUSG00000025888, ENSMUSG00000032691, ENSMUSG00000039005, ENSMUSG00000039193","Il1b, Aim2, Cma1, Pycard, Tlr6, Cd36, Casp1, Nlrp3, Tlr4, Nlrc4"
"GO_REGULATION_OF_INTERFERON_GAMMA_BIOSYNTHETIC_PROCESS",15,0.0666666666666667,0.666666666666667,"Up",0.001,0.00257641196013289,"ENSMUSG00000040522, ENSMUSG00000035914, ENSMUSG00000044701, ENSMUSG00000049577, ENSMUSG00000044583, ENSMUSG00000004296, ENSMUSG00000003206, ENSMUSG00000045322","Tlr8, Cd276, Il27, Zfpm1, Tlr7, Il12b, Ebi3, Tlr9"
"GO_G_PROTEIN_COUPLED_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY",12,0,0.666666666666667,"Up",0.001,0.00257641196013289,"ENSMUSG00000036353, ENSMUSG00000048779, ENSMUSG00000050921, ENSMUSG00000050075, ENSMUSG00000036362, ENSMUSG00000056529, ENSMUSG00000032860, ENSMUSG00000040229","P2ry12, P2ry6, P2ry10, Gpr171, P2ry13, Ptafr, P2ry2, Gpr34"
"GO_POSITIVE_REGULATION_OF_ERAD_PATHWAY",12,0.25,0.666666666666667,"Up",0.001,0.00257641196013289,"ENSMUSG00000030104, ENSMUSG00000031770, ENSMUSG00000015839, ENSMUSG00000020484, ENSMUSG00000038312","Edem1, Herpud1, Nfe2l2, Xbp1, Edem2"
"GO_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION",9,0,0.666666666666667,"Up",0.001,0.00257641196013289,"ENSMUSG00000050335, ENSMUSG00000029810, ENSMUSG00000068220, ENSMUSG00000001123, ENSMUSG00000027583, ENSMUSG00000023367","Lgals3, Tmem176b, Lgals1, Lgals9, Zbtb46, Tmem176a"
"GO_RESPONSE_TO_PROTOZOAN",20,0.05,0.65,"Up",0.001,0.00257641196013289,"ENSMUSG00000026177, ENSMUSG00000030748, ENSMUSG00000016529, ENSMUSG00000055170, ENSMUSG00000034266, ENSMUSG00000004296, ENSMUSG00000021356, ENSMUSG00000041515, ENSMUSG00000000244, ENSMUSG00000053175, ENSMUSG00000051457, ENSMUSG00000079293","Slc11a1, Il4ra, Il10, Ifng, Batf, Il12b, Irf4, Irf8, Tspan32, Bcl3, Spn, Clec7a"
"GO_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY",14,0,0.642857142857143,"Up",0.001,0.00257641196013289,"ENSMUSG00000037944, ENSMUSG00000026395, ENSMUSG00000054342, ENSMUSG00000031875, ENSMUSG00000042228, ENSMUSG00000058099","Ccr7, Ptprc, Kcnn4, Cmtm3, Lyn, Nfam1"
"GO_RESPIRATORY_BURST",14,0,0.642857142857143,"Up",0.001,0.00257641196013289,"ENSMUSG00000039936, ENSMUSG00000020573, ENSMUSG00000026480, ENSMUSG00000026177, ENSMUSG00000015950, ENSMUSG00000009350, ENSMUSG00000003283, ENSMUSG00000006519, ENSMUSG00000015340","Pik3cd, Pik3cg, Ncf2, Slc11a1, Ncf1, Mpo, Hck, Cyba, Cybb"
"GO_NEGATIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY",14,0.0714285714285714,0.642857142857143,"Up",0.001,0.00257641196013289,"ENSMUSG00000051457, ENSMUSG00000003882, ENSMUSG00000015316, ENSMUSG00000006611, ENSMUSG00000026573, ENSMUSG00000026395, ENSMUSG00000048806, ENSMUSG00000054385","Spn, Il7r, Slamf1, Hfe, Xcl1, Ptprc, Ifnb1, Ceacam2"
"GO_PROTEIN_TRANSPORT_ALONG_MICROTUBULE",25,0.64,0.04,"Down",0.001,0.00257641196013289,"ENSMUSG00000009013, ENSMUSG00000025035, ENSMUSG00000075273, ENSMUSG00000056832, ENSMUSG00000037890, ENSMUSG00000007867, ENSMUSG00000047193, ENSMUSG00000029469, ENSMUSG00000036825, ENSMUSG00000031592, ENSMUSG00000009828, ENSMUSG00000031174, ENSMUSG00000032965, ENSMUSG00000030323, ENSMUSG00000028576","Dynll1, Arl3, Ttc30b, Ttc26, Wdr19, Ift43, Dync2h1, Ift81, Ssx2ip, Pcm1, Ick, Rpgr, Ift57, Ift122, Ift74"
"GO_INTRACILIARY_TRANSPORT",25,0.64,0.04,"Down",0.001,0.00257641196013289,"ENSMUSG00000036825, ENSMUSG00000031592, ENSMUSG00000009828, ENSMUSG00000029469, ENSMUSG00000031174, ENSMUSG00000030323, ENSMUSG00000032965, ENSMUSG00000028576, ENSMUSG00000075273, ENSMUSG00000025035, ENSMUSG00000009013, ENSMUSG00000056832, ENSMUSG00000007867, ENSMUSG00000037890, ENSMUSG00000047193","Ssx2ip, Pcm1, Ick, Ift81, Rpgr, Ift122, Ift57, Ift74, Ttc30b, Arl3, Dynll1, Ttc26, Ift43, Wdr19, Dync2h1"
"GO_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION",11,0.0909090909090909,0.636363636363636,"Up",0.001,0.00257641196013289,"ENSMUSG00000025473, ENSMUSG00000039942, ENSMUSG00000037405, ENSMUSG00000031077, ENSMUSG00000056529, ENSMUSG00000079227","Adam8, Ptger4, Icam1, Fadd, Ptafr, Ccr5"
"GO_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN",11,0.181818181818182,0.636363636363636,"Up",0.001,0.00257641196013289,"ENSMUSG00000039005, ENSMUSG00000055994, ENSMUSG00000027995, ENSMUSG00000051498, ENSMUSG00000025779, ENSMUSG00000044827, ENSMUSG00000023992","Tlr4, Nod2, Tlr2, Tlr6, Ly96, Tlr1, Trem2"
"GO_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE",11,0.0909090909090909,0.636363636363636,"Up",0.001,0.00257641196013289,"ENSMUSG00000027540, ENSMUSG00000020715, ENSMUSG00000027381, ENSMUSG00000020484, ENSMUSG00000057789, ENSMUSG00000003873","Ptpn1, Ern1, Bcl2l11, Xbp1, Bak1, Bax"
"GO_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT",11,0.181818181818182,0.636363636363636,"Up",0.001,0.00257641196013289,"ENSMUSG00000015314, ENSMUSG00000049577, ENSMUSG00000034266, ENSMUSG00000002147, ENSMUSG00000004707, ENSMUSG00000021356","Slamf6, Zfpm1, Batf, Stat6, Ly9, Irf4"
"GO_NEUTROPHIL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",11,0.0909090909090909,0.636363636363636,"Up",0.001,0.00257641196013289,"ENSMUSG00000021457, ENSMUSG00000058715, ENSMUSG00000050732, ENSMUSG00000030579","Syk, Fcer1g, Vamp8, Tyrobp"
