"","NGenes","PropDown","PropUp","Direction","PValue","FDR"
"SA_PROGRAMMED_CELL_DEATH",11,0.0909090909090909,0.636363636363636,"Up",0.001,0.00208333333333333
"BIOCARTA_NKT_PATHWAY",27,0.111111111111111,0.62962962962963,"Up",0.001,0.00208333333333333
"KEGG_AUTOIMMUNE_THYROID_DISEASE",24,0.125,0.625,"Up",0.001,0.00208333333333333
"REACTOME_REGULATION_OF_KIT_SIGNALING",16,0.25,0.625,"Up",0.001,0.00208333333333333
"REACTOME_INFLAMMASOMES",16,0.0625,0.625,"Up",0.001,0.00208333333333333
"REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION_IN_TLR7_8_OR_9_SIGNALING",8,0,0.625,"Up",0.001,0.00208333333333333
"ST_TUMOR_NECROSIS_FACTOR_PATHWAY",29,0.172413793103448,0.620689655172414,"Up",0.001,0.00208333333333333
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",42,0.0238095238095238,0.619047619047619,"Up",0.001,0.00208333333333333
"BIOCARTA_GRANULOCYTES_PATHWAY",13,0.0769230769230769,0.615384615384615,"Up",0.001,0.00208333333333333
"REACTOME_TRAF6_MEDIATED_INDUCTION_OF_TAK1_COMPLEX",13,0.153846153846154,0.615384615384615,"Up",0.001,0.00208333333333333
"REACTOME_LATENT_INFECTION_OF_HOMO_SAPIENS_WITH_MYCOBACTERIUM_TUBERCULOSIS",31,0,0.612903225806452,"Up",0.001,0.00208333333333333
"REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE",31,0.129032258064516,0.612903225806452,"Up",0.001,0.00208333333333333
"BIOCARTA_TID_PATHWAY",18,0.111111111111111,0.611111111111111,"Up",0.001,0.00208333333333333
"BIOCARTA_TNFR2_PATHWAY",18,0.0555555555555556,0.611111111111111,"Up",0.001,0.00208333333333333
"REACTOME_REGULATION_OF_SIGNALING_BY_CBL",18,0.222222222222222,0.611111111111111,"Up",0.001,0.00208333333333333
"PID_TOLL_ENDOGENOUS_PATHWAY",23,0.130434782608696,0.608695652173913,"Up",0.001,0.00208333333333333
"ST_GAQ_PATHWAY",25,0.08,0.6,"Up",0.001,0.00208333333333333
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES",15,0.2,0.6,"Up",0.001,0.00208333333333333
"BIOCARTA_CYTOKINE_PATHWAY",15,0.0666666666666667,0.6,"Up",0.001,0.00208333333333333
"BIOCARTA_NKCELLS_PATHWAY",15,0.0666666666666667,0.6,"Up",0.001,0.00208333333333333
"BIOCARTA_BLYMPHOCYTE_PATHWAY",10,0.1,0.6,"Up",0.001,0.00208333333333333
"BIOCARTA_TCRA_PATHWAY",10,0.1,0.6,"Up",0.001,0.00208333333333333
"REACTOME_HYALURONAN_UPTAKE_AND_DEGRADATION",10,0,0.6,"Up",0.001,0.00208333333333333
"REACTOME_IKK_COMPLEX_RECRUITMENT_MEDIATED_BY_RIP1",10,0.1,0.6,"Up",0.001,0.00208333333333333
"REACTOME_IL_6_SIGNALING",10,0,0.6,"Up",0.001,0.00208333333333333
"REACTOME_IL_3_5_AND_GM_CSF_SIGNALING",42,0.142857142857143,0.595238095238095,"Up",0.001,0.00208333333333333
"KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",88,0.125,0.590909090909091,"Up",0.001,0.00208333333333333
"REACTOME_INTERFERON_GAMMA_SIGNALING",44,0.0227272727272727,0.590909090909091,"Up",0.001,0.00208333333333333
"REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES",22,0.0454545454545455,0.590909090909091,"Up",0.001,0.00208333333333333
"REACTOME_LYSOSOME_VESICLE_BIOGENESIS",22,0.0909090909090909,0.590909090909091,"Up",0.001,0.00208333333333333
"KEGG_TYPE_I_DIABETES_MELLITUS",29,0.172413793103448,0.586206896551724,"Up",0.001,0.00208333333333333
"BIOCARTA_INFLAM_PATHWAY",24,0.166666666666667,0.583333333333333,"Up",0.001,0.00208333333333333
"BIOCARTA_D4GDI_PATHWAY",12,0,0.583333333333333,"Up",0.001,0.00208333333333333
"BIOCARTA_THELPER_PATHWAY",12,0,0.583333333333333,"Up",0.001,0.00208333333333333
"BIOCARTA_IL2RB_PATHWAY",38,0.105263157894737,0.578947368421053,"Up",0.001,0.00208333333333333
"REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",38,0.0789473684210526,0.578947368421053,"Up",0.001,0.00208333333333333
"REACTOME_IL_RECEPTOR_SHC_SIGNALING",26,0.153846153846154,0.576923076923077,"Up",0.001,0.00208333333333333
"KEGG_PRIMARY_IMMUNODEFICIENCY",33,0.0303030303030303,0.575757575757576,"Up",0.001,0.00208333333333333
"PID_IL1_PATHWAY",33,0.181818181818182,0.575757575757576,"Up",0.001,0.00208333333333333
"PID_EPO_PATHWAY",33,0.0303030303030303,0.575757575757576,"Up",0.001,0.00208333333333333
"REACTOME_IL_2_SIGNALING",40,0.1,0.575,"Up",0.001,0.00208333333333333
"REACTOME_PTM_GAMMA_CARBOXYLATION_HYPUSINE_FORMATION_AND_ARYLSULFATASE_ACTIVATION",21,0.142857142857143,0.571428571428571,"Up",0.001,0.00208333333333333
"BIOCARTA_CD40_PATHWAY",14,0.0714285714285714,0.571428571428571,"Up",0.001,0.00208333333333333
"ST_PAC1_RECEPTOR_PATHWAY",7,0.142857142857143,0.571428571428571,"Up",0.001,0.00208333333333333
"REACTOME_BETA_DEFENSINS",7,0,0.571428571428571,"Up",0.001,0.00208333333333333
"PID_BCR_5PATHWAY",65,0.123076923076923,0.569230769230769,"Up",0.001,0.00208333333333333
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",74,0.189189189189189,0.567567567567568,"Up",0.001,0.00208333333333333
"PID_IL2_STAT5_PATHWAY",30,0.133333333333333,0.566666666666667,"Up",0.001,0.00208333333333333
"BIOCARTA_NFKB_PATHWAY",23,0.0869565217391304,0.565217391304348,"Up",0.001,0.00208333333333333
"REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS",23,0.565217391304348,0.0434782608695652,"Down",0.001,0.00208333333333333
"PID_IL8_CXCR2_PATHWAY",32,0.0625,0.5625,"Up",0.001,0.00208333333333333
"BIOCARTA_NO2IL12_PATHWAY",16,0,0.5625,"Up",0.001,0.00208333333333333
"PID_IL8_CXCR1_PATHWAY",25,0.08,0.56,"Up",0.001,0.00208333333333333
"REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS",25,0.24,0.56,"Up",0.001,0.00208333333333333
"PID_IL4_2PATHWAY",59,0.0847457627118644,0.559322033898305,"Up",0.001,0.00208333333333333
"PID_CD8_TCR_PATHWAY",52,0.0576923076923077,0.557692307692308,"Up",0.001,0.00208333333333333
"REACTOME_TCR_SIGNALING",45,0.0888888888888889,0.555555555555556,"Up",0.001,0.00208333333333333
"BIOCARTA_CTLA4_PATHWAY",18,0.0555555555555556,0.555555555555556,"Up",0.001,0.00208333333333333
"BIOCARTA_FEEDER_PATHWAY",9,0,0.555555555555556,"Up",0.001,0.00208333333333333
"BIOCARTA_FREE_PATHWAY",9,0,0.555555555555556,"Up",0.001,0.00208333333333333
"BIOCARTA_IL5_PATHWAY",9,0.222222222222222,0.555555555555556,"Up",0.001,0.00208333333333333
"BIOCARTA_SARS_PATHWAY",9,0,0.555555555555556,"Up",0.001,0.00208333333333333
"REACTOME_DEFENSINS",9,0.111111111111111,0.555555555555556,"Up",0.001,0.00208333333333333
"PID_TCR_PATHWAY",65,0.0615384615384615,0.553846153846154,"Up",0.001,0.00208333333333333
"PID_IL12_2PATHWAY",60,0.0666666666666667,0.55,"Up",0.001,0.00208333333333333
"KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY",53,0.113207547169811,0.547169811320755,"Up",0.001,0.00208333333333333
"BIOCARTA_IL2_PATHWAY",22,0.0454545454545455,0.545454545454545,"Up",0.001,0.00208333333333333
"REACTOME_INSULIN_RECEPTOR_RECYCLING",22,0,0.545454545454545,"Up",0.001,0.00208333333333333
"REACTOME_IL_7_SIGNALING",11,0.0909090909090909,0.545454545454545,"Up",0.001,0.00208333333333333
"REACTOME_P2Y_RECEPTORS",11,0.0909090909090909,0.545454545454545,"Up",0.001,0.00208333333333333
"REACTOME_CD28_DEPENDENT_VAV1_PATHWAY",11,0.0909090909090909,0.545454545454545,"Up",0.001,0.00208333333333333
"REACTOME_THE_NLRP3_INFLAMMASOME",11,0.0909090909090909,0.545454545454545,"Up",0.001,0.00208333333333333
"REACTOME_SIGNALING_BY_ILS",103,0.116504854368932,0.543689320388349,"Up",0.001,0.00208333333333333
"REACTOME_P38MAPK_EVENTS",13,0,0.538461538461538,"Up",0.001,0.00208333333333333
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",41,0.121951219512195,0.536585365853659,"Up",0.001,0.00208333333333333
"REACTOME_DOWNSTREAM_TCR_SIGNALING",28,0.107142857142857,0.535714285714286,"Up",0.001,0.00208333333333333
"PID_NFAT_TFPATHWAY",43,0.0465116279069767,0.534883720930233,"Up",0.001,0.00208333333333333
"PID_CD40_PATHWAY",30,0.233333333333333,0.533333333333333,"Up",0.001,0.00208333333333333
"BIOCARTA_IL22BP_PATHWAY",15,0,0.533333333333333,"Up",0.001,0.00208333333333333
"BIOCARTA_IL1R_PATHWAY",32,0.15625,0.53125,"Up",0.001,0.00208333333333333
"PID_PI3KCI_PATHWAY",49,0.102040816326531,0.530612244897959,"Up",0.001,0.00208333333333333
"BIOCARTA_HCMV_PATHWAY",17,0.117647058823529,0.529411764705882,"Up",0.001,0.00208333333333333
"BIOCARTA_TH1TH2_PATHWAY",17,0.0588235294117647,0.529411764705882,"Up",0.001,0.00208333333333333
"REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION",17,0.117647058823529,0.529411764705882,"Up",0.001,0.00208333333333333
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",40,0.075,0.525,"Up",0.001,0.00208333333333333
"PID_AMB2_NEUTROPHILS_PATHWAY",40,0.125,0.525,"Up",0.001,0.00208333333333333
"REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS",42,0.142857142857143,0.523809523809524,"Up",0.001,0.00208333333333333
"PID_INTEGRIN_A9B1_PATHWAY",23,0.173913043478261,0.521739130434783,"Up",0.001,0.00208333333333333
"PID_PTP1B_PATHWAY",48,0.229166666666667,0.520833333333333,"Up",0.001,0.00208333333333333
"PID_IL3_PATHWAY",25,0.04,0.52,"Up",0.001,0.00208333333333333
"REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING",25,0,0.52,"Up",0.001,0.00208333333333333
"ST_WNT_BETA_CATENIN_PATHWAY",33,0.515151515151515,0.181818181818182,"Down",0.001,0.00208333333333333
"PID_GMCSF_PATHWAY",35,0.0571428571428571,0.514285714285714,"Up",0.001,0.00208333333333333
"PID_HIV_NEF_PATHWAY",35,0.0857142857142857,0.514285714285714,"Up",0.001,0.00208333333333333
"REACTOME_IL1_SIGNALING",37,0.162162162162162,0.513513513513513,"Up",0.001,0.00208333333333333
"PID_IFNG_PATHWAY",39,0.0256410256410256,0.512820512820513,"Up",0.001,0.00208333333333333
"REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL",39,0.0256410256410256,0.512820512820513,"Up",0.001,0.00208333333333333
"REACTOME_TOLL_RECEPTOR_CASCADES",107,0.11214953271028,0.504672897196262,"Up",0.001,0.00208333333333333
"KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",92,0.184782608695652,0.5,"Up",0.001,0.00208333333333333
"PID_FCER1_PATHWAY",58,0.120689655172414,0.5,"Up",0.001,0.00208333333333333
"BIOCARTA_TOLL_PATHWAY",36,0.111111111111111,0.5,"Up",0.001,0.00208333333333333
"BIOCARTA_HDAC_PATHWAY",24,0.166666666666667,0.5,"Up",0.001,0.00208333333333333
"PID_INTEGRIN2_PATHWAY",24,0.0416666666666667,0.5,"Up",0.001,0.00208333333333333
"BIOCARTA_IL6_PATHWAY",22,0.0454545454545455,0.5,"Up",0.001,0.00208333333333333
"BIOCARTA_IL12_PATHWAY",20,0,0.5,"Up",0.001,0.00208333333333333
"BIOCARTA_MTA3_PATHWAY",16,0.0625,0.5,"Up",0.001,0.00208333333333333
"REACTOME_RIP_MEDIATED_NFKB_ACTIVATION_VIA_DAI",16,0.125,0.5,"Up",0.001,0.00208333333333333
"REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI",16,0.125,0.5,"Up",0.001,0.00208333333333333
"BIOCARTA_RELA_PATHWAY",16,0.0625,0.5,"Up",0.001,0.00208333333333333
"BIOCARTA_IL3_PATHWAY",14,0.0714285714285714,0.5,"Up",0.001,0.00208333333333333
"BIOCARTA_CLASSIC_PATHWAY",12,0.25,0.5,"Up",0.001,0.00208333333333333
"BIOCARTA_TCYTOTOXIC_PATHWAY",12,0,0.5,"Up",0.001,0.00208333333333333
"REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX",12,0.5,0.166666666666667,"Down",0.001,0.00208333333333333
"REACTOME_ACTIVATION_OF_RAC",12,0.5,0,"Down",0.001,0.00208333333333333
"BIOCARTA_ASBCELL_PATHWAY",10,0.1,0.5,"Up",0.001,0.00208333333333333
"PID_P38_GAMMA_DELTA_PATHWAY",10,0.2,0.5,"Up",0.001,0.00208333333333333
"REACTOME_PECAM1_INTERACTIONS",10,0.2,0.5,"Up",0.001,0.00208333333333333
"REACTOME_NFKB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL",10,0.1,0.5,"Up",0.001,0.00208333333333333
"BIOCARTA_TCAPOPTOSIS_PATHWAY",8,0,0.5,"Up",0.001,0.00208333333333333
"REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS",8,0.25,0.5,"Up",0.001,0.00208333333333333
"REACTOME_INNATE_IMMUNE_SYSTEM",200,0.115,0.495,"Up",0.001,0.00208333333333333
"KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",65,0.0923076923076923,0.492307692307692,"Up",0.001,0.00208333333333333
"PID_IL2_1PATHWAY",55,0.109090909090909,0.490909090909091,"Up",0.001,0.00208333333333333
"PID_IL6_7_PATHWAY",47,0.127659574468085,0.48936170212766,"Up",0.001,0.00208333333333333
"REACTOME_CELL_CELL_JUNCTION_ORGANIZATION",47,0.48936170212766,0.0638297872340425,"Down",0.001,0.00208333333333333
"SIG_BCR_SIGNALING_PATHWAY",45,0.222222222222222,0.488888888888889,"Up",0.001,0.00208333333333333
"SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES",33,0.121212121212121,0.484848484848485,"Up",0.001,0.00208333333333333
"ST_ERK1_ERK2_MAPK_PATHWAY",31,0.129032258064516,0.483870967741935,"Up",0.001,0.00208333333333333
"PID_AVB3_OPN_PATHWAY",31,0.0967741935483871,0.483870967741935,"Up",0.001,0.00208333333333333
"REACTOME_GLYCOSPHINGOLIPID_METABOLISM",31,0.0645161290322581,0.483870967741935,"Up",0.001,0.00208333333333333
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",91,0.175824175824176,0.483516483516484,"Up",0.001,0.00208333333333333
"REACTOME_NOD1_2_SIGNALING_PATHWAY",27,0.185185185185185,0.481481481481481,"Up",0.001,0.00208333333333333
"KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY",52,0.115384615384615,0.480769230769231,"Up",0.001,0.00208333333333333
"PID_CD8_TCR_DOWNSTREAM_PATHWAY",52,0.0769230769230769,0.480769230769231,"Up",0.001,0.00208333333333333
"BIOCARTA_STRESS_PATHWAY",25,0.12,0.48,"Up",0.001,0.00208333333333333
"PID_IL27_PATHWAY",25,0,0.48,"Up",0.001,0.00208333333333333
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",201,0.159203980099502,0.477611940298507,"Up",0.001,0.00208333333333333
"KEGG_N_GLYCAN_BIOSYNTHESIS",44,0.159090909090909,0.477272727272727,"Up",0.001,0.00208333333333333
"KEGG_STEROID_HORMONE_BIOSYNTHESIS",21,0.0952380952380952,0.476190476190476,"Up",0.001,0.00208333333333333
"REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY",57,0.157894736842105,0.473684210526316,"Up",0.001,0.00208333333333333
"KEGG_CHRONIC_MYELOID_LEUKEMIA",72,0.25,0.472222222222222,"Up",0.001,0.00208333333333333
"REACTOME_IRON_UPTAKE_AND_TRANSPORT",36,0,0.472222222222222,"Up",0.001,0.00208333333333333
"REACTOME_ACTIVATED_TLR4_SIGNALLING",87,0.0919540229885057,0.471264367816092,"Up",0.001,0.00208333333333333
"SIG_CD40PATHWAYMAP",34,0.176470588235294,0.470588235294118,"Up",0.001,0.00208333333333333
"PID_IL23_PATHWAY",34,0.0882352941176471,0.470588235294118,"Up",0.001,0.00208333333333333
"BIOCARTA_ERK5_PATHWAY",17,0.0588235294117647,0.470588235294118,"Up",0.001,0.00208333333333333
"BIOCARTA_RHO_PATHWAY",32,0.125,0.46875,"Up",0.001,0.00208333333333333
"KEGG_HEMATOPOIETIC_CELL_LINEAGE",77,0.116883116883117,0.467532467532468,"Up",0.001,0.00208333333333333
"KEGG_JAK_STAT_SIGNALING_PATHWAY",122,0.155737704918033,0.467213114754098,"Up",0.001,0.00208333333333333
"KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",105,0.180952380952381,0.466666666666667,"Up",0.001,0.00208333333333333
"BIOCARTA_HSP27_PATHWAY",15,0,0.466666666666667,"Up",0.001,0.00208333333333333
"REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS",15,0.0666666666666667,0.466666666666667,"Up",0.001,0.00208333333333333
"REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING",56,0.160714285714286,0.464285714285714,"Up",0.001,0.00208333333333333
"PID_TCR_CALCIUM_PATHWAY",26,0.153846153846154,0.461538461538462,"Up",0.001,0.00208333333333333
"REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE",13,0.153846153846154,0.461538461538462,"Up",0.001,0.00208333333333333
"BIOCARTA_ARENRF2_PATHWAY",13,0,0.461538461538462,"Up",0.001,0.00208333333333333
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM",220,0.109090909090909,0.459090909090909,"Up",0.001,0.00208333333333333
"PID_CERAMIDE_PATHWAY",48,0.125,0.458333333333333,"Up",0.001,0.00208333333333333
"ST_GA13_PATHWAY",35,0.171428571428571,0.457142857142857,"Up",0.001,0.00208333333333333
"KEGG_ACUTE_MYELOID_LEUKEMIA",57,0.210526315789474,0.456140350877193,"Up",0.001,0.00208333333333333
"REACTOME_MYD88_MAL_CASCADE_INITIATED_ON_PLASMA_MEMBRANE",77,0.103896103896104,0.454545454545455,"Up",0.001,0.00208333333333333
"REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING",11,0.181818181818182,0.454545454545455,"Up",0.001,0.00208333333333333
"PID_P38_ALPHA_BETA_PATHWAY",31,0.161290322580645,0.451612903225806,"Up",0.001,0.00208333333333333
"PID_ALPHA_SYNUCLEIN_PATHWAY",31,0.193548387096774,0.451612903225806,"Up",0.001,0.00208333333333333
"BIOCARTA_HIVNEF_PATHWAY",56,0.160714285714286,0.446428571428571,"Up",0.001,0.00208333333333333
"PID_TNF_PATHWAY",45,0.2,0.444444444444444,"Up",0.001,0.00208333333333333
"REACTOME_INTRINSIC_PATHWAY_FOR_APOPTOSIS",27,0.0740740740740741,0.444444444444444,"Up",0.001,0.00208333333333333
"REACTOME_PURINE_CATABOLISM",9,0.222222222222222,0.444444444444444,"Up",0.001,0.00208333333333333
"ST_T_CELL_SIGNAL_TRANSDUCTION",43,0.13953488372093,0.441860465116279,"Up",0.001,0.00208333333333333
"REACTOME_NFKB_AND_MAP_KINASES_ACTIVATION_MEDIATED_BY_TLR4_SIGNALING_REPERTOIRE",68,0.117647058823529,0.441176470588235,"Up",0.001,0.00208333333333333
"KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM",34,0.205882352941176,0.441176470588235,"Up",0.001,0.00208333333333333
"BIOCARTA_GH_PATHWAY",25,0.16,0.44,"Up",0.001,0.00208333333333333
"BIOCARTA_BCR_PATHWAY",32,0.15625,0.4375,"Up",0.001,0.00208333333333333
"BIOCARTA_CDMAC_PATHWAY",16,0.0625,0.4375,"Up",0.001,0.00208333333333333
"BIOCARTA_ACH_PATHWAY",16,0.25,0.4375,"Up",0.001,0.00208333333333333
"BIOCARTA_ARF_PATHWAY",16,0.1875,0.4375,"Up",0.001,0.00208333333333333
"REACTOME_TRAF6_MEDIATED_INDUCTION_OF_NFKB_AND_MAP_KINASES_UPON_TLR7_8_OR_9_ACTIVATION",71,0.112676056338028,0.436619718309859,"Up",0.001,0.00208333333333333
"BIOCARTA_KERATINOCYTE_PATHWAY",46,0.0652173913043478,0.434782608695652,"Up",0.001,0.00208333333333333
"PID_CXCR4_PATHWAY",99,0.141414141414141,0.434343434343434,"Up",0.001,0.00208333333333333
"PID_SMAD2_3NUCLEAR_PATHWAY",76,0.157894736842105,0.434210526315789,"Up",0.001,0.00208333333333333
"REACTOME_SYNTHESIS_OF_PIPS_AT_THE_PLASMA_MEMBRANE",30,0.233333333333333,0.433333333333333,"Up",0.001,0.00208333333333333
"KEGG_VIBRIO_CHOLERAE_INFECTION",51,0.0784313725490196,0.431372549019608,"Up",0.001,0.00208333333333333
"REACTOME_TRIF_MEDIATED_TLR3_SIGNALING",70,0.114285714285714,0.428571428571429,"Up",0.001,0.00208333333333333
"PID_THROMBIN_PAR1_PATHWAY",42,0.166666666666667,0.428571428571429,"Up",0.001,0.00208333333333333
"BIOCARTA_AKT_PATHWAY",21,0.142857142857143,0.428571428571429,"Up",0.001,0.00208333333333333
"PID_S1P_META_PATHWAY",21,0.19047619047619,0.428571428571429,"Up",0.001,0.00208333333333333
"REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX",21,0.19047619047619,0.428571428571429,"Up",0.001,0.00208333333333333
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",14,0.214285714285714,0.428571428571429,"Up",0.001,0.00208333333333333
"REACTOME_HYALURONAN_METABOLISM",14,0.214285714285714,0.428571428571429,"Up",0.001,0.00208333333333333
"REACTOME_REGULATION_OF_AMPK_ACTIVITY_VIA_LKB1",14,0.142857142857143,0.428571428571429,"Up",0.001,0.00208333333333333
"KEGG_CHEMOKINE_SIGNALING_PATHWAY",162,0.166666666666667,0.425925925925926,"Up",0.001,0.00208333333333333
"PID_IL2_PI3K_PATHWAY",33,0.121212121212121,0.424242424242424,"Up",0.001,0.00208333333333333
"REACTOME_THE_ROLE_OF_NEF_IN_HIV1_REPLICATION_AND_DISEASE_PATHOGENESIS",26,0.0384615384615385,0.423076923076923,"Up",0.001,0.00208333333333333
"KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY",71,0.169014084507042,0.422535211267606,"Up",0.001,0.00208333333333333
"REACTOME_TRAF6_MEDIATED_NFKB_ACTIVATION",19,0.105263157894737,0.421052631578947,"Up",0.001,0.00208333333333333
"PID_IL12_STAT4_PATHWAY",31,0.129032258064516,0.419354838709677,"Up",0.001,0.00208333333333333
