"","NGenes","PropDown","PropUp","Direction","PValue","FDR","differential_genes_gene_id","differential_genes_gene_name"
"GO_CLATHRIN_COAT_OF_COATED_PIT",16,0.125,0,"Down",0.062,0.995981578947368,"ENSMUSG00000037295, ENSMUSG00000028552","Ldlrap1, Eps15"
"GO_TCTN_B9D_COMPLEX",11,0,0.272727272727273,"Up",0.065,0.995981578947368,"ENSMUSG00000001039","B9d1"
"GO_CLUSTER_OF_ACTIN_BASED_CELL_PROJECTIONS",128,0.0390625,0.0625,"Down",0.076,0.995981578947368,"ENSMUSG00000032220, ENSMUSG00000022565, ENSMUSG00000001827, ENSMUSG00000034918","Myo1e, Plec, Folr1, Cdhr2"
"GO_PERINUCLEAR_ENDOPLASMIC_RETICULUM",13,0.0769230769230769,0.153846153846154,"Up",0.087,0.995981578947368,"",""
"GO_HISTONE_DEACETYLASE_COMPLEX",57,0.0175438596491228,0,"Down",0.087,0.995981578947368,"",""
"GO_ACTIN_CYTOSKELETON",409,0.0440097799511002,0.0464547677261614,"Down",0.088,0.995981578947368,"ENSMUSG00000059741, ENSMUSG00000032489, ENSMUSG00000041729, ENSMUSG00000037242, ENSMUSG00000033088, ENSMUSG00000026796, ENSMUSG00000059248, ENSMUSG00000064179, ENSMUSG00000032220","Myl3, Kif9, Coro2b, Clic4, Triobp, Fam129b, Sept9, Tnnt1, Myo1e"
"GO_U2_TYPE_SPLICEOSOMAL_COMPLEX",28,0,0,"Down",0.088,0.995981578947368,"",""
"GO_REPLICATION_FORK",60,0.0166666666666667,0.183333333333333,"Up",0.097,0.995981578947368,"ENSMUSG00000026134, ENSMUSG00000025395","Prim2, Prim1"
"GO_FANCONI_ANAEMIA_NUCLEAR_COMPLEX",8,0,0.25,"Up",0.101,0.995981578947368,"",""
"GO_SNARE_COMPLEX",50,0.04,0,"Down",0.103,0.995981578947368,"ENSMUSG00000004626","Stxbp2"
"GO_PRE_AUTOPHAGOSOMAL_STRUCTURE",28,0.0357142857142857,0,"Down",0.103,0.995981578947368,"",""
"GO_CLATHRIN_ADAPTOR_COMPLEX",27,0.111111111111111,0,"Down",0.105,0.995981578947368,"ENSMUSG00000028552, ENSMUSG00000037295","Eps15, Ldlrap1"
"GO_PRESPLICEOSOME",21,0,0,"Down",0.105,0.995981578947368,"",""
"GO_CONDENSED_CHROMOSOME_CENTROMERIC_REGION",86,0.0116279069767442,0.232558139534884,"Up",0.107,0.995981578947368,"ENSMUSG00000018509, ENSMUSG00000068101, ENSMUSG00000025626","Cenpv, Cenpm, Phf6"
"GO_OUTER_MEMBRANE",169,0.0236686390532544,0.029585798816568,"Down",0.109,0.995981578947368,"ENSMUSG00000076441","Ass1"
"GO_AP_TYPE_MEMBRANE_COAT_ADAPTOR_COMPLEX",36,0.0833333333333333,0,"Down",0.112,0.995981578947368,"ENSMUSG00000037295, ENSMUSG00000028552","Ldlrap1, Eps15"
"GO_CONDENSED_CHROMOSOME_OUTER_KINETOCHORE",11,0,0.272727272727273,"Up",0.114,0.995981578947368,"",""
"GO_COP9_SIGNALOSOME",30,0.0333333333333333,0,"Down",0.117,0.995981578947368,"",""
"GO_DNA_POLYMERASE_COMPLEX",13,0,0.230769230769231,"Up",0.119,0.995981578947368,"",""
"GO_PHOTORECEPTOR_OUTER_SEGMENT_MEMBRANE",13,0.0769230769230769,0.0769230769230769,"Down",0.12,0.995981578947368,"ENSMUSG00000067220","Cnga1"
"GO_GOLGI_LUMEN",68,0.0588235294117647,0.25,"Up",0.126,0.995981578947368,"ENSMUSG00000030607, ENSMUSG00000036446, ENSMUSG00000041577, ENSMUSG00000032911, ENSMUSG00000032482, ENSMUSG00000019929, ENSMUSG00000028226, ENSMUSG00000025743, ENSMUSG00000036856","Acan, Lum, Prelp, Cspg4, Cspg5, Dcn, Mmp16, Sdc3, Wnt4"
"GO_CYTOPLASMIC_DYNEIN_COMPLEX",15,0,0,"Down",0.126,0.995981578947368,"",""
"GO_CYTOPLASMIC_MICROTUBULE",50,0,0.14,"Up",0.129,0.995981578947368,"ENSMUSG00000035963","Odf3l2"
"GO_REPLISOME",27,0,0.148148148148148,"Up",0.134,0.995981578947368,"ENSMUSG00000026134, ENSMUSG00000025395","Prim2, Prim1"
"GO_AMPA_GLUTAMATE_RECEPTOR_COMPLEX",27,0,0.333333333333333,"Up",0.139,0.995981578947368,"ENSMUSG00000001986, ENSMUSG00000032172, ENSMUSG00000020723","Gria3, Olfm2, Cacng4"
"GO_DYNEIN_COMPLEX",38,0.0789473684210526,0.0789473684210526,"Down",0.139,0.995981578947368,"ENSMUSG00000052273","Dnah3"
"GO_GOLGI_STACK",114,0.0175438596491228,0.0701754385964912,"Up",0.141,0.995981578947368,"ENSMUSG00000026994, ENSMUSG00000041372, ENSMUSG00000016918","Galnt3, B4galnt3, Sulf1"
"GO_POLE_PLASM",13,0.0769230769230769,0,"Down",0.142,0.995981578947368,"ENSMUSG00000054003","Tdrd9"
"GO_COATED_VESICLE_MEMBRANE",117,0.0427350427350427,0.0256410256410256,"Down",0.145,0.995981578947368,"ENSMUSG00000001827, ENSMUSG00000045005, ENSMUSG00000028552, ENSMUSG00000037295","Folr1, Fzd5, Eps15, Ldlrap1"
"GO_CLATHRIN_COATED_ENDOCYTIC_VESICLE_MEMBRANE",38,0.0789473684210526,0.0263157894736842,"Down",0.146,0.995981578947368,"ENSMUSG00000028552, ENSMUSG00000045005, ENSMUSG00000037295","Eps15, Fzd5, Ldlrap1"
"GO_MITOTIC_SPINDLE",50,0.02,0.1,"Up",0.147,0.995981578947368,"ENSMUSG00000023015","Racgap1"
"GO_NUCLEAR_NUCLEOSOME",10,0,0,"Down",0.15,0.995981578947368,"",""
"GO_ORGANELLE_MEMBRANE_CONTACT_SITE",11,0,0,"Down",0.154,0.995981578947368,"",""
"GO_IONOTROPIC_GLUTAMATE_RECEPTOR_COMPLEX",47,0,0.319148936170213,"Up",0.161,0.995981578947368,"ENSMUSG00000032017, ENSMUSG00000001986, ENSMUSG00000020723, ENSMUSG00000032172","Grik4, Gria3, Cacng4, Olfm2"
"GO_SPECIFIC_GRANULE",13,0.0769230769230769,0,"Down",0.162,0.995981578947368,"ENSMUSG00000004626","Stxbp2"
"GO_ACTOMYOSIN",58,0.0517241379310345,0.0517241379310345,"Down",0.162,0.995981578947368,"ENSMUSG00000059248","Sept9"
"GO_GOLGI_CISTERNA_MEMBRANE",66,0.0151515151515152,0.0606060606060606,"Up",0.163,0.995981578947368,"ENSMUSG00000026994, ENSMUSG00000041372","Galnt3, B4galnt3"
"GO_RNA_CAP_BINDING_COMPLEX",11,0.0909090909090909,0,"Down",0.169,0.995981578947368,"",""
"GO_ACTIN_FILAMENT_BUNDLE",52,0.0384615384615385,0.0576923076923077,"Down",0.169,0.995981578947368,"ENSMUSG00000059248","Sept9"
"GO_AUTOPHAGOSOME_MEMBRANE",25,0.04,0,"Down",0.169,0.995981578947368,"",""
"GO_MRNA_CLEAVAGE_AND_POLYADENYLATION_SPECIFICITY_FACTOR_COMPLEX",12,0,0.0833333333333333,"Up",0.174,0.995981578947368,"ENSMUSG00000029227","Fip1l1"
"GO_PRIMARY_LYSOSOME",13,0.0769230769230769,0,"Down",0.174,0.995981578947368,"ENSMUSG00000004626","Stxbp2"
"GO_MYOSIN_COMPLEX",62,0.032258064516129,0.0161290322580645,"Down",0.18,0.995981578947368,"ENSMUSG00000059741, ENSMUSG00000032220","Myl3, Myo1e"
"GO_BRUSH_BORDER_MEMBRANE",49,0.0612244897959184,0.102040816326531,"Down",0.183,0.995981578947368,"ENSMUSG00000034918, ENSMUSG00000001827","Cdhr2, Folr1"
"GO_CLATHRIN_COATED_VESICLE",140,0.05,0.05,"Down",0.187,0.995981578947368,"ENSMUSG00000028552, ENSMUSG00000037295, ENSMUSG00000045005, ENSMUSG00000068747, ENSMUSG00000001827, ENSMUSG00000032220","Eps15, Ldlrap1, Fzd5, Sort1, Folr1, Myo1e"
"GO_DESMOSOME",25,0.12,0.04,"Down",0.19,0.995981578947368,"ENSMUSG00000056632","Dsg3"
"GO_BASAL_PART_OF_CELL",47,0.0851063829787234,0.0425531914893617,"Down",0.195,0.995981578947368,"ENSMUSG00000003573, ENSMUSG00000015533, ENSMUSG00000037295","Homer3, Itga2, Ldlrap1"
"GO_IKAPPAB_KINASE_COMPLEX",10,0,0,"Down",0.198,0.995981578947368,"",""
"GO_SPERM_MIDPIECE",11,0.0909090909090909,0,"Down",0.199,0.995981578947368,"",""
"GO_CLATHRIN_COAT",45,0.0666666666666667,0.0444444444444444,"Down",0.201,0.995981578947368,"ENSMUSG00000037295, ENSMUSG00000028552","Ldlrap1, Eps15"
"GO_ER_TO_GOLGI_TRANSPORT_VESICLE_MEMBRANE",38,0.0263157894736842,0,"Down",0.201,0.995981578947368,"ENSMUSG00000001827","Folr1"
"GO_CLATHRIN_COATED_VESICLE_MEMBRANE",69,0.0579710144927536,0.0434782608695652,"Down",0.202,0.995981578947368,"ENSMUSG00000028552, ENSMUSG00000037295, ENSMUSG00000045005","Eps15, Ldlrap1, Fzd5"
"GO_NMDA_SELECTIVE_GLUTAMATE_RECEPTOR_COMPLEX",11,0,0.272727272727273,"Up",0.204,0.995981578947368,"",""
"GO_INTRINSIC_COMPONENT_OF_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",21,0.0952380952380952,0.0476190476190476,"Down",0.206,0.995981578947368,"ENSMUSG00000040471, ENSMUSG00000001827","Ggt6, Folr1"
"GO_SPERM_PART",110,0.0545454545454545,0.0181818181818182,"Down",0.209,0.995981578947368,"ENSMUSG00000064158, ENSMUSG00000047671, ENSMUSG00000033949","Izumo1, Tctex1d4, Trim36"
"GO_SPERM_FLAGELLUM",46,0.0652173913043478,0.0217391304347826,"Down",0.21,0.995981578947368,"ENSMUSG00000047671","Tctex1d4"
"GO_FILOPODIUM_MEMBRANE",18,0.0555555555555556,0.277777777777778,"Up",0.212,0.995981578947368,"ENSMUSG00000027087","Itgav"
"GO_KINETOCHORE",106,0.00943396226415094,0.188679245283019,"Up",0.22,0.995981578947368,"ENSMUSG00000068101, ENSMUSG00000025626, ENSMUSG00000018509","Cenpm, Phf6, Cenpv"
"GO_ACTIN_BASED_CELL_PROJECTION",163,0.0184049079754601,0.0674846625766871,"Down",0.23,0.995981578947368,"ENSMUSG00000037242, ENSMUSG00000034918","Clic4, Cdhr2"
"GO_COATED_MEMBRANE",78,0.0384615384615385,0.0256410256410256,"Down",0.235,0.995981578947368,"ENSMUSG00000028552, ENSMUSG00000037295","Eps15, Ldlrap1"
"GO_LYSOSOMAL_LUMEN",80,0.025,0.1875,"Up",0.236,0.995981578947368,"ENSMUSG00000032911, ENSMUSG00000032482, ENSMUSG00000026726, ENSMUSG00000019929, ENSMUSG00000000594, ENSMUSG00000025743, ENSMUSG00000030607, ENSMUSG00000036446, ENSMUSG00000041577","Cspg4, Cspg5, Cubn, Dcn, Gm2a, Sdc3, Acan, Lum, Prelp"
"GO_CONDENSED_CHROMOSOME",169,0.0118343195266272,0.153846153846154,"Up",0.237,0.995981578947368,"ENSMUSG00000068101, ENSMUSG00000025626, ENSMUSG00000018509","Cenpm, Phf6, Cenpv"
"GO_NUCLEAR_REPLICATION_FORK",37,0.027027027027027,0.108108108108108,"Up",0.237,0.995981578947368,"",""
"GO_PROTEINACEOUS_EXTRACELLULAR_MATRIX",315,0.0253968253968254,0.177777777777778,"Up",0.238,0.995981578947368,"ENSMUSG00000001506, ENSMUSG00000024529, ENSMUSG00000020902, ENSMUSG00000041577, ENSMUSG00000036446, ENSMUSG00000028226, ENSMUSG00000042436, ENSMUSG00000026167, ENSMUSG00000029661, ENSMUSG00000027386, ENSMUSG00000038156, ENSMUSG00000029436, ENSMUSG00000034164, ENSMUSG00000050700, ENSMUSG00000021136, ENSMUSG00000019929, ENSMUSG00000070469, ENSMUSG00000026574, ENSMUSG00000026043, ENSMUSG00000036856, ENSMUSG00000032343, ENSMUSG00000030607, ENSMUSG00000041782","Col1a1, Lox, Ntn1, Prelp, Lum, Mmp16, Mfap4, Wnt10a, Col1a2, Fbln7, Spon1, Mmp17, Emid1, Emilin3, Smoc1, Dcn, Adamtsl3, Dpt, Col3a1, Wnt4, Impg1, Acan, Lad1"
"GO_COATED_VESICLE",207,0.0338164251207729,0.0386473429951691,"Down",0.238,0.995981578947368,"ENSMUSG00000032220, ENSMUSG00000068747, ENSMUSG00000001827, ENSMUSG00000045005, ENSMUSG00000028552, ENSMUSG00000037295","Myo1e, Sort1, Folr1, Fzd5, Eps15, Ldlrap1"
"GO_SECRETORY_GRANULE",292,0.0445205479452055,0.0513698630136986,"Down",0.24,0.995981578947368,"ENSMUSG00000033949, ENSMUSG00000040205, ENSMUSG00000028359, ENSMUSG00000064158, ENSMUSG00000004626, ENSMUSG00000047671","Trim36, Cuzd1, Orm3, Izumo1, Stxbp2, Tctex1d4"
"GO_MRNA_CLEAVAGE_FACTOR_COMPLEX",17,0,0.0588235294117647,"Up",0.242,0.995981578947368,"ENSMUSG00000029227","Fip1l1"
"GO_ENDOSOME_LUMEN",21,0,0,"Down",0.245,0.995981578947368,"",""
"GO_APICOLATERAL_PLASMA_MEMBRANE",14,0.142857142857143,0,"Down",0.246,0.995981578947368,"ENSMUSG00000070473","Cldn3"
"GO_ER_TO_GOLGI_TRANSPORT_VESICLE",54,0.0185185185185185,0.0185185185185185,"Down",0.247,0.995981578947368,"ENSMUSG00000001827","Folr1"
"GO_EARLY_ENDOSOME",259,0.0308880308880309,0.0308880308880309,"Down",0.25,0.995981578947368,"ENSMUSG00000028552, ENSMUSG00000039976, ENSMUSG00000037295, ENSMUSG00000045005, ENSMUSG00000068747, ENSMUSG00000063065","Eps15, Tbc1d16, Ldlrap1, Fzd5, Sort1, Mapk3"
"GO_CILIARY_TRANSITION_ZONE",23,0,0.130434782608696,"Up",0.254,0.995981578947368,"ENSMUSG00000001039","B9d1"
"GO_CHROMOSOME_CENTROMERIC_REGION",157,0.0127388535031847,0.152866242038217,"Up",0.256,0.995981578947368,"ENSMUSG00000025626, ENSMUSG00000068101, ENSMUSG00000028873, ENSMUSG00000018509","Phf6, Cenpm, Cdca8, Cenpv"
"GO_ENDOPLASMIC_RETICULUM_LUMEN",176,0.0340909090909091,0.136363636363636,"Up",0.256,0.995981578947368,"ENSMUSG00000036856, ENSMUSG00000029661, ENSMUSG00000026043, ENSMUSG00000005973, ENSMUSG00000038156, ENSMUSG00000001506, ENSMUSG00000058806","Wnt4, Col1a2, Col3a1, Rcn1, Spon1, Col1a1, Col13a1"
"GO_EXTRACELLULAR_MATRIX",377,0.0238726790450928,0.183023872679045,"Up",0.263,0.995981578947368,"ENSMUSG00000001506, ENSMUSG00000024529, ENSMUSG00000036446, ENSMUSG00000025784, ENSMUSG00000020902, ENSMUSG00000041577, ENSMUSG00000031790, ENSMUSG00000026167, ENSMUSG00000028226, ENSMUSG00000042436, ENSMUSG00000026249, ENSMUSG00000027386, ENSMUSG00000029661, ENSMUSG00000029436, ENSMUSG00000038156, ENSMUSG00000034164, ENSMUSG00000020473, ENSMUSG00000029718, ENSMUSG00000046834, ENSMUSG00000050700, ENSMUSG00000021136, ENSMUSG00000026574, ENSMUSG00000026043, ENSMUSG00000019929, ENSMUSG00000070469, ENSMUSG00000036856, ENSMUSG00000030607, ENSMUSG00000032343, ENSMUSG00000041782","Col1a1, Lox, Lum, Clec3b, Ntn1, Prelp, Mmp15, Wnt10a, Mmp16, Mfap4, Serpine2, Fbln7, Col1a2, Mmp17, Spon1, Emid1, Aebp1, Pcolce, Krt1, Emilin3, Smoc1, Dpt, Col3a1, Dcn, Adamtsl3, Wnt4, Acan, Impg1, Lad1"
"GO_TRANS_GOLGI_NETWORK",173,0.0289017341040462,0.0346820809248555,"Down",0.263,0.995981578947368,"ENSMUSG00000027313, ENSMUSG00000039046","Chac1, Usp6nl"
"GO_CONDENSED_NUCLEAR_CHROMOSOME_CENTROMERIC_REGION",13,0.0769230769230769,0.307692307692308,"Up",0.27,0.995981578947368,"",""
"GO_FILOPODIUM_TIP",11,0,0.0909090909090909,"Up",0.27,0.995981578947368,"",""
"GO_ACROSOMAL_VESICLE",70,0.0571428571428571,0.0142857142857143,"Down",0.27,0.995981578947368,"ENSMUSG00000047671, ENSMUSG00000033949, ENSMUSG00000064158","Tctex1d4, Trim36, Izumo1"
"GO_SECRETORY_VESICLE",400,0.045,0.045,"Down",0.271,0.995981578947368,"ENSMUSG00000028359, ENSMUSG00000047671, ENSMUSG00000004626, ENSMUSG00000000214, ENSMUSG00000026121, ENSMUSG00000064158, ENSMUSG00000033949, ENSMUSG00000040205","Orm3, Tctex1d4, Stxbp2, Th, Sema4c, Izumo1, Trim36, Cuzd1"
"GO_DNA_REPLICATION_FACTOR_A_COMPLEX",13,0,0,"Up",0.272,0.995981578947368,"",""
"GO_MICROVILLUS_MEMBRANE",16,0.0625,0.125,"Down",0.273,0.995981578947368,"ENSMUSG00000034918","Cdhr2"
"GO_EXON_EXON_JUNCTION_COMPLEX",19,0,0,"Down",0.273,0.995981578947368,"",""
"GO_TRANSCRIPTIONALLY_ACTIVE_CHROMATIN",16,0,0,"Down",0.276,0.995981578947368,"",""
"GO_INTRACELLULAR_VESICLE",1121,0.0347903657448706,0.0499553969669938,"Down",0.279,0.995981578947368,"ENSMUSG00000028359, ENSMUSG00000047671, ENSMUSG00000037295, ENSMUSG00000039046, ENSMUSG00000045005, ENSMUSG00000028059, ENSMUSG00000033949, ENSMUSG00000004626, ENSMUSG00000000214, ENSMUSG00000026121, ENSMUSG00000068747, ENSMUSG00000028552, ENSMUSG00000032220, ENSMUSG00000001827, ENSMUSG00000037242, ENSMUSG00000040205, ENSMUSG00000064158","Orm3, Tctex1d4, Ldlrap1, Usp6nl, Fzd5, Arhgef2, Trim36, Stxbp2, Th, Sema4c, Sort1, Eps15, Myo1e, Folr1, Clic4, Cuzd1, Izumo1"
"GO_CYTOCHROME_COMPLEX",18,0,0,"Down",0.279,0.995981578947368,"",""
"GO_CLATHRIN_COAT_OF_ENDOCYTIC_VESICLE",12,0.166666666666667,0.0833333333333333,"Down",0.281,0.995981578947368,"ENSMUSG00000028552, ENSMUSG00000037295","Eps15, Ldlrap1"
"GO_EXTRACELLULAR_MATRIX_COMPONENT",116,0.0344827586206897,0.224137931034483,"Up",0.282,0.995981578947368,"ENSMUSG00000041782, ENSMUSG00000036446, ENSMUSG00000021136, ENSMUSG00000020902, ENSMUSG00000026043, ENSMUSG00000001506, ENSMUSG00000042436, ENSMUSG00000019929, ENSMUSG00000029661","Lad1, Lum, Smoc1, Ntn1, Col3a1, Col1a1, Mfap4, Dcn, Col1a2"
"GO_TRANSPORT_VESICLE",305,0.039344262295082,0.0524590163934426,"Down",0.287,0.995981578947368,"ENSMUSG00000000214, ENSMUSG00000040205, ENSMUSG00000001827, ENSMUSG00000068747, ENSMUSG00000026121, ENSMUSG00000037295","Th, Cuzd1, Folr1, Sort1, Sema4c, Ldlrap1"
"GO_CYTOPLASMIC_SIDE_OF_MEMBRANE",162,0.0308641975308642,0.0493827160493827,"Down",0.297,0.995981578947368,"ENSMUSG00000017132, ENSMUSG00000037295, ENSMUSG00000000214","Cyth1, Ldlrap1, Th"
"GO_ARP2_3_PROTEIN_COMPLEX",10,0,0,"Down",0.297,0.995981578947368,"",""
"GO_CHROMOSOMAL_REGION",279,0.010752688172043,0.132616487455197,"Up",0.298,0.995981578947368,"ENSMUSG00000002870, ENSMUSG00000026187, ENSMUSG00000026355, ENSMUSG00000029730, ENSMUSG00000068101, ENSMUSG00000025626, ENSMUSG00000018509, ENSMUSG00000028873, ENSMUSG00000022673, ENSMUSG00000005410","Mcm2, Xrcc5, Mcm6, Mcm7, Cenpm, Phf6, Cenpv, Cdca8, Mcm4, Mcm5"
"GO_U1_SNRNP",16,0,0,"Down",0.298,0.995981578947368,"",""
"GO_EXTRINSIC_COMPONENT_OF_MEMBRANE",235,0.0170212765957447,0.0638297872340425,"Down",0.3,0.995981578947368,"ENSMUSG00000017132","Cyth1"
"GO_DNA_PACKAGING_COMPLEX",47,0.106382978723404,0.0425531914893617,"Down",0.304,0.995981578947368,"ENSMUSG00000060093","Hist1h4a"
"GO_INTRINSIC_COMPONENT_OF_MITOCHONDRIAL_OUTER_MEMBRANE",20,0,0,"Down",0.306,0.995981578947368,"",""
"GO_MICROBODY_PART",89,0.0561797752808989,0.0224719101123595,"Down",0.307,0.995981578947368,"ENSMUSG00000027380, ENSMUSG00000000876, ENSMUSG00000027261","Acoxl, Pxmp4, Hao1"
"GO_TELOMERASE_HOLOENZYME_COMPLEX",19,0,0,"Down",0.307,0.995981578947368,"",""
"GO_CD40_RECEPTOR_COMPLEX",11,0,0,"Down",0.307,0.995981578947368,"",""
"GO_NUCLEAR_CHROMOSOME_TELOMERIC_REGION",100,0.01,0.12,"Up",0.308,0.995981578947368,"ENSMUSG00000026187, ENSMUSG00000002870, ENSMUSG00000026355, ENSMUSG00000005410, ENSMUSG00000022673, ENSMUSG00000029730","Xrcc5, Mcm2, Mcm6, Mcm5, Mcm4, Mcm7"
"GO_MICROBODY_LUMEN",42,0.0714285714285714,0.0476190476190476,"Down",0.31,0.995981578947368,"ENSMUSG00000027380, ENSMUSG00000027261","Acoxl, Hao1"
"GO_AUTOPHAGOSOME",74,0.0135135135135135,0.027027027027027,"Down",0.312,0.995981578947368,"",""
"GO_LAMELLIPODIUM",162,0.0246913580246914,0.0432098765432099,"Down",0.314,0.995981578947368,"ENSMUSG00000022438","Parvb"
"GO_DNA_REPAIR_COMPLEX",37,0,0.135135135135135,"Up",0.316,0.995981578947368,"ENSMUSG00000026187","Xrcc5"
"GO_SPINDLE_MICROTUBULE",53,0,0.169811320754717,"Up",0.318,0.995981578947368,"",""
"GO_CELL_CORTEX_PART",112,0.0357142857142857,0.0267857142857143,"Down",0.318,0.995981578947368,"ENSMUSG00000059248","Sept9"
"GO_VESICLE_MEMBRANE",466,0.0343347639484979,0.0515021459227468,"Down",0.319,0.995981578947368,"ENSMUSG00000000214, ENSMUSG00000064158, ENSMUSG00000026121, ENSMUSG00000028552, ENSMUSG00000037242, ENSMUSG00000001827, ENSMUSG00000040205, ENSMUSG00000037295, ENSMUSG00000045005","Th, Izumo1, Sema4c, Eps15, Clic4, Folr1, Cuzd1, Ldlrap1, Fzd5"
"GO_MYOSIN_II_COMPLEX",22,0.0454545454545455,0,"Down",0.319,0.995981578947368,"ENSMUSG00000059741","Myl3"
"GO_CELL_CELL_ADHERENS_JUNCTION",49,0.0408163265306122,0,"Down",0.32,0.995981578947368,"ENSMUSG00000005125, ENSMUSG00000055333","Ndrg1, Fat2"
"GO_GABA_RECEPTOR_COMPLEX",16,0,0.1875,"Up",0.322,0.995981578947368,"",""
"GO_TELOMERE_CAP_COMPLEX",11,0,0.0909090909090909,"Up",0.323,0.995981578947368,"ENSMUSG00000026187","Xrcc5"
"GO_NUCLEOTIDE_EXCISION_REPAIR_COMPLEX",14,0,0.142857142857143,"Up",0.329,0.995981578947368,"",""
"GO_NUCLEAR_TRANSCRIPTIONAL_REPRESSOR_COMPLEX",21,0,0.0476190476190476,"Up",0.33,0.995981578947368,"",""
"GO_MICROBODY",121,0.0413223140495868,0.0247933884297521,"Down",0.33,0.995981578947368,"ENSMUSG00000027380, ENSMUSG00000027261, ENSMUSG00000000876","Acoxl, Hao1, Pxmp4"
"GO_LATE_ENDOSOME",190,0.0105263157894737,0.0473684210526316,"Down",0.331,0.995981578947368,"ENSMUSG00000063065","Mapk3"
